îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201901,LQ-D,16,1969,1811.48,768
201901,YW-S,31,2010,1809,643
201901,JF-I,20,1593,1306.26,637
201901,QK-W,49,1528,1482.16,504
201901,UC-Y,45,1218,1169.28,438
201901,YR-G,43,931,865.83,363
201901,UE-I,12,2165,1796.95,671
201901,RP-S,33,1227,1141.11,429
201901,JG-V,24,2149,1848.14,623
201901,PC-Y,23,2084,1792.24,792
201901,RY-O,23,926,898.22,352
201901,UE-R,7,1705,1534.5,614
201901,GV-S,19,1268,1217.28,431
201901,SK-S,49,485,426.8,189
201901,LA-D,31,1913,1702.57,650
201901,HK-F,44,1409,1310.37,380
201901,HN-Z,10,278,252.98,92
201901,RP-Q,49,2397,2253.18,839
201901,CP-P,5,452,388.72,140
201901,YO-G,48,572,554.84,200
201901,MV-U,27,833,749.7,317
201901,KT-P,17,370,329.3,137
201901,NZ-D,34,883,847.68,309
201901,ZM-G,37,222,206.46,82
201901,SH-W,19,616,505.12,209
201901,HH-O,22,2288,2219.36,572
201901,UR-U,25,1146,1042.86,344
201901,WG-K,41,971,844.77,291
201901,XS-J,43,2170,1996.4,543
201901,XC-U,7,571,531.03,143
201901,EY-G,38,284,252.76,91
201901,QH-R,13,966,801.78,280
201901,MS-R,14,1762,1462.46,617
201901,JG-A,32,1058,1005.1,296
201901,PC-K,45,2068,1964.6,682
201901,MJ-J,48,1190,1142.4,428
201901,HU-N,34,2028,1845.48,527
201901,WK-R,36,2209,2076.46,596
201901,OD-Z,31,607,522.02,152
201901,IT-W,36,670,609.7,208
201901,GS-C,29,1146,939.72,344
201901,XX-T,32,1047,973.71,335
201901,ZU-M,50,955,802.2,277
201901,MV-V,22,1150,977.5,288
201901,IF-D,30,684,574.56,253
201901,AA-Q,17,1464,1390.8,498
201901,MT-J,38,1231,1058.66,382
201901,UU-G,16,1936,1626.24,755
201901,QB-O,42,1869,1719.48,748
201901,HV-T,36,1195,1063.55,347
201901,JA-W,12,354,318.6,142
201901,OO-Q,20,2020,1737.2,808
201901,ZL-H,23,193,171.77,66
201901,AQ-S,28,1904,1751.68,590
201901,PA-P,27,1979,1721.73,772
201901,MD-Q,33,2035,1831.5,773
201901,EZ-Q,36,486,456.84,175
201901,ZD-O,22,1610,1336.3,596
201901,WA-H,35,1554,1429.68,435
201901,RU-O,6,1822,1658.02,729
201901,RC-D,12,1844,1512.08,516
201901,EF-Z,13,286,277.42,112
201901,NP-W,35,226,185.32,84
201901,AV-F,24,2301,2024.88,805
201901,AH-G,19,1113,1001.7,434
201901,VG-U,39,1347,1118.01,364
201901,WL-M,10,1798,1582.24,503
201901,SL-V,35,2055,1870.05,801
201901,CB-K,7,1566,1472.04,454
201901,TL-N,37,1920,1824,595
201901,JX-Q,6,2207,1986.3,728
201901,IR-D,28,1015,883.05,284
201901,LI-M,37,1230,1057.8,431
201901,LB-L,21,2347,1994.95,587
201901,MA-T,7,306,293.76,77
201901,UA-O,42,1080,1015.2,270
201901,WO-X,38,1534,1303.9,598
201901,BO-B,9,1653,1438.11,413
201901,KL-I,44,972,855.36,292
201901,RN-F,5,2434,2336.64,876
201901,VB-H,26,1671,1520.61,618
201901,XQ-X,14,519,487.86,208
201901,PB-Q,45,2020,1818,687
201901,QW-G,20,338,283.92,101
201901,QD-D,25,2033,1850.03,712
201901,LF-D,28,1315,1262.4,368
201901,HV-Z,31,657,611.01,164
201901,NG-L,40,2345,2251.2,680
201901,ZB-E,13,1434,1376.64,459
201901,CN-V,19,2232,1874.88,647
201901,YI-A,32,1244,1020.08,411
201901,AP-W,5,982,873.98,295
201901,OF-K,20,1080,961.2,313
201901,YO-S,31,583,542.19,169
201901,GT-F,30,2061,1710.63,556
201901,NB-H,41,2471,2174.48,692
201901,AV-F,31,949,787.67,380
201901,LM-R,36,558,535.68,190
201901,YF-Q,44,1588,1476.84,476
201901,RR-H,45,1104,1015.68,342
201901,YG-Z,27,2286,2103.12,640
201901,QS-T,10,2043,1736.55,756
201901,OE-Y,14,419,364.53,122
201901,WJ-Z,10,199,181.09,54
201901,FG-Q,19,1057,1014.72,296
201901,QC-S,35,110,95.7,35
201901,PT-F,32,2459,2139.33,934
201901,VG-T,16,1918,1630.3,729
201901,RV-I,5,426,391.92,107
201901,RD-D,12,814,716.32,309
201901,FG-G,20,162,139.32,55
201901,OJ-M,24,2477,2080.68,743
201901,JQ-S,28,2164,2034.16,563
201901,MZ-T,7,1051,893.35,378
201901,NJ-Z,33,1835,1633.15,679
201901,YD-G,44,1629,1531.26,652
201901,CL-A,48,1556,1307.04,529
201901,IJ-N,30,2384,2121.76,739
201901,KF-S,21,1748,1590.68,699
201901,IK-S,28,2070,1821.6,745
201901,LF-O,17,2438,2072.3,683
201901,RG-X,28,1838,1617.44,735
201901,FI-Q,44,2465,2070.6,690
201901,FK-N,28,1608,1559.76,643
201901,FH-N,23,2252,2116.88,766
201901,BG-B,21,1510,1328.8,604
