îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201810,SJ-X,5,1071,1028.16,386
201810,VH-S,32,443,389.84,124
201810,SA-P,26,2076,1992.96,789
201810,ZX-J,17,2373,2159.43,593
201810,LA-I,42,1843,1566.55,479
201810,ZS-K,11,1375,1265,399
201810,ZP-Z,21,2119,1737.58,678
201810,ID-Q,28,1007,956.65,342
201810,UU-K,9,118,99.12,33
201810,AQ-M,16,201,184.92,78
201810,AT-J,20,2207,2140.79,706
201810,JX-C,17,2028,1764.36,548
201810,TA-T,37,2254,1960.98,654
201810,DO-M,16,395,331.8,134
201810,GE-Q,50,1822,1749.12,692
201810,NY-J,33,1796,1490.68,629
201810,RN-B,47,1423,1280.7,555
201810,OJ-V,39,2055,1931.7,781
201810,HY-Q,28,802,657.64,233
201810,JF-G,36,2023,1861.16,668
201810,II-S,19,718,603.12,187
201810,HK-R,39,2489,2165.43,821
201810,LV-K,40,1883,1694.7,697
201810,PM-A,18,1802,1603.78,559
201810,OA-Z,25,2278,1959.08,775
201810,LY-X,33,123,113.16,42
201810,KA-R,20,489,420.54,161
201810,GR-M,30,1424,1167.68,541
201810,RZ-U,6,321,295.32,122
201810,WI-V,49,861,835.17,293
201810,BK-N,17,2089,2026.33,752
201810,AF-A,21,515,463.5,160
201810,TE-T,41,1963,1668.55,589
201810,IZ-I,6,110,91.3,39
201810,BE-W,44,884,822.12,309
201810,SM-U,44,447,420.18,130
201810,VD-E,45,598,526.24,191
201810,RS-H,16,1829,1664.39,549
201810,NF-M,40,465,409.2,121
201810,HV-U,7,800,704,312
201810,DU-O,35,1717,1613.98,584
201810,LM-M,11,1002,851.7,381
201810,GF-B,46,1491,1326.99,462
201810,HF-A,28,176,168.96,60
201810,RL-U,23,934,849.94,374
201810,UN-F,40,686,617.4,178
201810,BD-O,9,1023,941.16,409
201810,EH-R,8,1684,1397.72,472
201810,UU-Q,43,1272,1195.68,318
201810,WB-E,26,1530,1285.2,428
201810,EK-H,42,221,198.9,60
201810,YR-W,37,794,762.24,270
201810,QF-R,30,2232,1897.2,558
201810,OW-R,38,520,483.6,156
201810,JJ-Z,46,967,908.98,242
201810,OF-M,22,1679,1443.94,520
201810,BG-F,12,798,662.34,319
201810,PH-S,14,2372,2300.84,949
201810,EG-G,19,943,820.41,255
201810,AT-J,32,445,431.65,165
201810,MS-T,18,150,136.5,59
201810,DU-X,42,1726,1587.92,518
201810,MI-L,19,2124,2017.8,552
201810,ZH-E,48,659,593.1,244
201810,MP-Q,23,1248,1048.32,387
201810,HS-F,48,1134,1031.94,374
201810,MD-B,50,2239,1970.32,784
201810,GW-W,7,2151,1806.84,667
201810,JY-X,43,523,481.16,194
201810,DE-R,26,1246,1046.64,498
201810,BZ-H,37,2260,1853.2,588
201810,TO-Y,13,493,423.98,173
201810,JA-K,12,415,369.35,158
201810,AN-M,28,921,801.27,258
201810,KD-R,7,1093,994.63,317
201810,BN-A,47,360,342,122
201810,QF-R,27,1401,1162.83,434
201810,OX-F,12,1451,1305.9,537
201810,QR-P,27,2113,1838.31,592
201810,ZZ-B,8,2476,2228.4,669
201810,XJ-S,16,1488,1383.84,521
201810,QJ-B,9,145,131.95,41
201810,HV-C,46,1485,1336.5,446
201810,RU-D,25,2278,2027.42,615
201810,SQ-R,7,2367,2224.98,805
201810,WU-F,17,1855,1725.15,519
201810,XI-Q,45,1140,1083,331
201810,HN-P,48,645,625.65,161
201810,TW-V,20,769,653.65,292
201810,EP-A,26,2100,1869,840
201810,TX-J,19,231,200.97,58
201810,MQ-A,32,2297,2228.09,574
201810,PL-P,32,2161,2052.95,778
201810,SX-H,47,2110,1920.1,717
201810,PD-E,20,609,505.47,207
201810,FC-A,11,804,715.56,233
201810,CM-Q,33,418,355.3,146
201810,GI-I,40,976,858.88,351
201810,II-X,50,2429,2113.23,972
201810,JV-T,31,490,431.2,152
201810,DF-K,26,1636,1521.48,524
201810,BY-Y,33,371,311.64,134
201810,WJ-U,18,554,476.44,194
201810,YJ-O,44,1189,1046.32,464
201810,XT-J,50,1321,1162.48,462
201810,YT-L,36,1542,1387.8,555
201810,LS-Y,43,2438,2340.48,731
201810,EL-M,28,1885,1734.2,566
201810,UV-K,10,2002,1821.82,501
201810,DW-U,42,846,752.94,305
201810,ZA-W,29,223,207.39,65
201810,DS-Y,39,153,139.23,58
201810,ZJ-U,19,332,322.04,129
201810,VN-E,38,2344,1945.52,727
201810,LQ-S,38,1653,1371.99,479
201810,UM-J,43,1238,1163.72,396
201810,RC-V,24,1822,1712.68,638
201810,AW-P,31,1095,897.9,372
201810,ID-T,13,2072,1844.08,829
201810,IK-F,6,939,769.98,366
201810,XV-Z,16,1493,1239.19,403
201810,SO-F,28,985,837.25,355
201810,BQ-F,9,1624,1575.28,455
201810,BP-G,7,2367,2177.64,710
201810,KU-J,25,1696,1594.24,560
201810,OW-F,14,2254,1960.98,676
201810,NZ-Z,49,557,495.73,195
201810,NH-I,43,1079,1003.47,388
201810,TN-X,19,1996,1716.56,579
201810,YS-E,14,926,861.18,278
201810,RD-U,43,2188,1881.68,547
201810,RO-H,23,458,393.88,183
201810,BP-H,39,2067,1756.95,744
201810,MW-L,15,2499,2124.15,800
201810,CE-O,7,2256,2143.2,812
201810,XK-H,26,285,270.75,103
201810,MP-T,19,117,106.47,40
201810,LZ-J,23,1125,1046.25,349
201810,OS-L,10,772,640.76,201
201810,LF-U,14,2117,1989.98,550
201810,NJ-F,45,2213,2124.48,620
201810,YM-H,11,156,149.76,59
201810,PN-I,27,1251,1150.92,375
201810,RD-I,12,522,469.8,172
201810,QY-I,35,197,183.21,75
201810,EE-G,34,1292,1227.4,349
201810,HU-J,15,2168,1777.76,607
201810,NN-M,16,1163,1069.96,430
201810,HA-B,7,2257,2031.3,587
201810,HQ-J,7,2163,1989.96,865
201810,GW-T,47,1911,1739.01,707
201810,NY-A,28,2470,2321.8,741
201810,BS-M,39,817,678.11,302
201810,GC-B,40,1621,1361.64,438
201810,LO-G,28,2064,1940.16,640
201810,AL-N,37,677,561.91,223
201810,RV-G,45,1036,932.4,259
201810,QF-J,9,1754,1648.76,474
201810,SD-Q,43,127,119.38,33
201810,XQ-U,9,2019,1796.91,707
201810,UD-O,34,1187,1008.95,415
201810,VK-D,9,1734,1439.22,694
201810,WH-F,45,1302,1093.68,404
201810,HN-S,29,2272,1908.48,795
201810,NK-N,30,888,781.44,337
201810,MZ-N,34,1039,976.66,395
201810,RV-G,44,1977,1700.22,613
201810,GW-N,44,1640,1426.8,623
201810,UP-E,20,1260,1209.6,428
201810,JG-I,12,2103,1745.49,547
201810,CB-B,8,1398,1160.34,350
201810,OQ-N,47,1241,1092.08,472
201810,WB-A,24,1849,1701.08,481
201810,GU-X,24,841,765.31,311
201810,FK-W,12,2335,2148.2,630
201810,PZ-B,16,1781,1531.66,463
201810,OI-N,33,929,761.78,260
201810,KS-B,21,1583,1408.87,554
201810,FS-H,49,562,505.8,141
201810,GX-G,48,1866,1604.76,578
201810,SN-L,15,523,439.32,141
201810,LA-A,39,914,813.46,274
201810,PZ-F,50,2322,2136.24,673
201810,KY-O,45,2204,2093.8,882
201810,IL-X,8,2407,2310.72,867
