îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202102,PM-L,34,578,569,238
202102,LC-C,21,630,595.65,273
202102,NC-T,35,175,184,70
202102,DP-Y,47,106,91.16,29
202102,BX-I,48,565,468.95,181
202102,OU-T,16,2168,1821.12,564
202102,BL-B,9,640,537.6,218
202102,PY-S,13,1522,1263.26,472
202102,IA-U,49,2147,1846.42,794
202102,JL-I,17,1915,1723.5,632
202102,QN-X,35,2135,2006.9,555
202102,JI-J,15,2261,2170.56,678
202102,YC-T,37,2394,2154.6,886
202102,LM-Z,17,545,523.2,142
202102,LR-H,48,543,450.69,163
202102,VU-S,11,1600,1536,480
202102,NP-L,20,1257,1030.74,327
202102,KB-R,13,1808,1717.6,669
202102,LY-U,42,1982,1763.98,575
202102,SK-V,44,2059,1914.87,803
202102,MS-G,44,1950,1716,605
202102,NM-I,30,2423,2277.62,775
202102,SW-T,20,1101,946.86,440
202102,FV-K,43,221,207.74,80
202102,BQ-M,27,820,688.8,295
202102,ZN-W,15,2483,2408.51,795
202102,GE-M,30,1795,1651.4,610
202102,YZ-E,43,287,261.17,95
202102,ZV-M,9,858,806.52,223
202102,PB-M,35,999,939.06,290
202102,UF-B,5,234,215.28,87
202102,DS-J,38,1020,989.4,275
202102,TZ-V,24,2397,2061.42,743
202102,QT-V,47,1902,1844.94,685
202102,ZR-D,33,898,835.14,359
202102,NX-G,40,1939,1706.32,756
202102,DC-V,20,1573,1525.81,503
202102,JX-G,15,1207,1050.09,459
202102,EH-U,27,2387,2124.43,883
202102,BW-T,44,1568,1411.2,596
202102,YJ-L,24,1186,984.38,403
202102,NC-O,33,797,773.09,231
202102,WI-F,18,1049,860.18,325
202102,GJ-N,23,1264,1213.44,468
202102,VG-N,48,2321,1972.85,580
202102,JX-C,11,2312,1918.96,855
202102,QU-S,25,568,533.92,182
202102,EB-J,30,248,203.36,79
202102,DR-O,30,979,832.15,294
202102,TB-V,8,415,369.35,145
202102,HE-S,29,1186,984.38,439
202102,YX-X,13,783,736.02,274
202102,HV-A,18,1263,1225.11,505
202102,PC-X,34,938,862.96,366
202102,AZ-Y,16,357,317.73,114
202102,RN-T,49,626,525.84,244
202102,OU-G,37,1511,1359.9,423
202102,FM-V,35,1431,1173.42,386
202102,PE-D,28,919,762.77,294
202102,IZ-Q,36,439,403.88,114
202102,XD-Y,22,512,460.8,138
202102,SD-Y,18,2004,1803.6,661
202102,JG-W,33,811,721.79,219
202102,HF-X,31,423,355.32,123
202102,MX-N,49,2023,1820.7,809
202102,LP-S,33,2101,1722.82,651
202102,GR-Q,34,726,624.36,232
202102,RF-P,23,150,123,48
202102,AU-K,33,195,163.8,66
202102,JP-Q,24,455,441.35,164
202102,RB-G,45,531,477.9,175
202102,RK-C,21,2301,2162.94,713
202102,WQ-J,36,832,765.44,283
202102,FK-A,33,1011,980.67,303
202102,FS-L,13,2243,1951.41,583
202102,YQ-N,45,517,429.11,202
202102,DI-V,42,832,807.04,208
202102,WT-X,42,1493,1283.98,537
202102,TV-S,31,344,299.28,93
202102,ZY-Y,28,1094,973.66,372
202102,QI-N,31,458,398.46,137
202102,EC-P,39,2425,2255.25,970
202102,HV-Q,13,1926,1598.58,559
202102,CY-P,31,539,479.71,156
202102,OM-A,6,1305,1096.2,378
202102,HJ-B,46,2458,2163.04,885
202102,ZV-R,49,743,690.99,208
202102,ET-V,15,932,885.4,261
202102,MQ-F,33,942,913.74,264
202102,VI-A,44,2015,1934.4,806
202102,QH-Y,22,1559,1512.23,452
202102,VO-D,12,1631,1435.28,424
202102,IK-I,38,160,144,46
202102,OP-W,13,1687,1450.82,523
202102,RP-S,31,2062,1690.84,825
202102,ZN-E,5,404,347.44,154
202102,SN-Q,13,1822,1603.36,729
202102,AK-C,50,833,791.35,333
202102,PD-Z,17,1428,1313.76,486
202102,WF-G,5,234,215.28,63
202102,GD-I,37,2155,1853.3,840
202102,CG-Y,16,607,515.95,194
202102,KG-Q,43,1461,1271.07,555
202102,QS-X,35,823,732.47,321
202102,JL-R,34,201,184.92,66
202102,LH-H,14,771,678.48,239
202102,WJ-F,46,118,97.94,41
202102,AE-L,31,237,220.41,83
202102,TB-E,25,393,373.35,149
202102,BQ-M,47,1208,1014.72,435
202102,FP-R,7,2105,1831.35,653
202102,DR-C,7,787,739.78,299
202102,SI-I,20,1275,1096.5,332
202102,UB-C,50,1705,1483.35,443
202102,OY-J,32,568,488.48,222
202102,VT-J,5,386,316.52,112
202102,JO-L,18,1623,1379.55,617
202102,RZ-L,48,544,500.48,196
202102,LG-V,37,197,161.54,75
202102,WD-Q,21,739,613.37,192
202102,RH-B,27,610,524.6,238
202102,AE-N,39,2245,2110.3,696
202102,ZF-Z,39,1646,1448.48,658
202102,HN-E,34,1372,1221.08,494
202102,JW-Q,33,1286,1067.38,437
202102,DG-N,33,1092,960.96,306
202102,DB-H,24,2320,2088,719
202102,TM-M,17,1976,1719.12,553
202102,UI-P,7,282,245.34,90
202102,DR-U,16,2122,1867.36,764
202102,TG-K,19,134,124.62,38
202102,RG-M,14,2377,2091.76,951
202102,EM-Q,31,478,425.42,148
202102,TE-U,23,686,583.1,185
202102,QN-A,44,1926,1617.84,770
202102,OD-E,12,1081,951.28,303
202102,TB-P,39,421,370.48,135
202102,TQ-H,44,1024,972.8,287
202102,GB-L,36,1295,1139.6,479
202102,ZU-M,35,548,493.2,137
202102,AF-H,20,548,498.68,164
202102,IW-E,23,2222,2133.12,822
202102,MY-G,8,1320,1161.6,515
202102,TM-A,24,1476,1416.96,531
202102,EI-M,45,1728,1503.36,570
202102,HH-V,12,547,470.42,137
202102,PA-L,20,818,703.48,254
202102,LO-O,47,340,292.4,102
202102,QO-L,36,1333,1293.01,480
202102,TX-N,19,599,491.18,222
202102,JX-X,16,774,696.6,209
202102,HJ-O,39,2325,2115.75,651
202102,SK-T,43,1466,1407.36,367
202102,JF-S,17,1094,995.54,372
202102,KI-A,46,1996,1896.2,699
202102,NM-F,25,2208,2009.28,773
202102,NZ-C,35,2230,2007,870
202102,IC-O,24,1180,1121,425
202102,ZQ-E,14,1354,1245.68,352
202102,HM-Y,15,2243,2063.56,875
202102,YS-J,17,1931,1602.73,734
202102,AQ-Q,17,2044,1941.8,572
202102,UT-J,14,2336,2172.48,607
202102,IS-J,46,1839,1710.27,625
202102,KS-K,25,819,769.86,213
202102,BR-E,25,862,732.7,284
202102,DY-R,50,1365,1173.9,505
202102,HA-F,30,705,599.25,204
202102,EF-N,34,1738,1529.44,452
202102,OS-Q,42,2246,2066.32,853
202102,NX-I,15,2455,2111.3,859
202102,WB-Q,35,906,788.22,353
202102,XP-N,22,1091,1047.36,436
202102,XR-O,25,1308,1072.56,497
202102,LN-D,12,1862,1713.04,614
202102,II-S,20,176,165.44,67
202102,BY-Y,17,1481,1436.57,459
202102,FM-O,14,156,134.16,42
202102,OW-W,49,1906,1696.34,553
202102,UX-G,49,2051,1681.82,779
202102,AR-Q,9,1754,1473.36,474
202102,EH-A,8,1399,1315.06,490
202102,FX-U,38,2295,1881.9,803
202102,WL-W,14,2064,1940.16,660
202102,NB-A,17,2206,1919.22,662
202102,RQ-G,36,509,417.38,173
202102,QB-I,9,1498,1408.12,389
202102,IP-J,12,2168,2059.6,737
202102,WT-P,32,1059,878.97,392
202102,JR-X,11,180,162,52
202102,HU-X,28,1873,1610.78,749
202102,MU-H,28,1236,1112.4,383
202102,IC-X,47,880,748,273
202102,HT-Z,27,1298,1181.18,467
202102,EV-I,6,1769,1556.72,601
202102,QJ-W,16,1953,1894.41,644
202102,FI-D,40,1377,1253.07,537
202102,BQ-X,13,1226,1140.18,441
202102,CR-O,13,1292,1201.56,388
202102,RB-Q,29,2493,2044.26,723
202102,GZ-C,14,544,527.68,158
202102,RV-X,48,1305,1200.6,444
202102,RA-G,25,1115,936.6,368
