îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201903,HP-T,45,1060,954,424
201903,AV-B,44,1802,1675.86,487
201903,DU-H,12,1082,984.62,281
201903,TD-T,36,1060,954,339
201903,KH-C,27,162,150.66,50
201903,IT-O,17,1045,950.95,314
201903,IU-A,5,1592,1385.04,621
201903,YA-U,14,954,801.36,382
201903,PV-K,8,607,582.72,152
201903,VD-H,32,783,728.19,298
201903,YF-K,38,1641,1345.62,492
201903,BT-M,49,2059,1811.92,721
201903,VG-X,14,349,328.06,136
201903,XF-L,33,1500,1335,570
201903,VC-K,9,498,468.12,134
201903,EA-A,15,2007,1645.74,642
201903,MJ-E,26,1970,1713.9,690
201903,JZ-X,25,258,211.56,101
201903,FV-F,8,2061,1937.34,598
201903,SK-L,25,955,916.8,267
201903,DR-X,12,337,283.08,115
201903,QQ-C,15,1033,919.37,320
201903,FU-Z,19,2299,2115.08,736
201903,AZ-R,22,277,249.3,105
201903,FS-N,20,2299,2138.07,644
201903,GO-M,14,1436,1349.84,546
201903,LO-F,7,950,836,238
201903,SI-R,33,265,241.15,87
201903,PA-N,30,2116,1862.08,656
201903,SF-O,26,2480,2108,670
201903,CM-L,50,1132,1030.12,362
201903,YB-K,22,1314,1274.58,394
201903,OP-L,39,656,603.52,184
201903,OB-Q,25,239,212.71,86
201903,MD-N,11,543,499.56,206
201903,SU-P,46,1133,1031.03,408
201903,AU-K,49,214,177.62,83
201903,DD-P,46,127,118.11,44
201903,JI-Z,25,1090,1057.3,294
201903,YI-I,49,1492,1253.28,448
201903,IF-E,5,1052,883.68,295
201903,IE-W,22,2218,2018.38,821
201903,EL-Y,43,1127,1093.19,316
201903,EP-R,47,1027,883.22,329
201903,JX-C,46,1885,1639.95,641
201903,MC-U,23,256,217.6,79
201903,DG-Y,36,1272,1233.84,420
201903,YG-Z,41,1902,1578.66,552
201903,QE-K,48,2443,2345.28,977
201903,CR-S,44,373,309.59,116
201903,VQ-A,31,1570,1381.6,471
201903,RP-U,27,784,721.28,282
201903,TW-Q,49,1498,1243.34,419
201903,HD-B,5,211,196.23,84
201903,SF-H,44,1775,1544.25,604
201903,ZW-T,40,496,416.64,149
201903,LJ-Z,38,164,137.76,46
201903,LK-O,32,858,780.78,335
201903,QC-T,40,1779,1690.05,676
201903,HB-W,49,2100,2016,672
201903,OW-H,10,1691,1437.35,457
201903,KX-C,33,2434,2093.24,925
201903,EQ-M,46,1605,1412.4,417
201903,LK-G,42,1456,1354.08,466
201903,DM-G,43,2103,1724.46,820
201903,TY-N,49,1549,1332.14,496
201903,LT-V,15,1177,1000.45,330
201903,JS-S,34,686,631.12,178
