îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202002,YD-A,26,1476,1328.4,369
202002,BO-F,41,1876,1782.2,582
202002,CV-N,29,1732,1576.12,433
202002,LM-Y,31,755,641.75,234
202002,KQ-S,32,1524,1432.56,427
202002,CH-M,9,2352,2093.28,729
202002,EA-X,14,1997,1717.42,579
202002,KM-L,33,1703,1600.82,647
202002,JG-N,12,1290,1109.4,413
202002,MW-J,27,717,616.62,272
202002,SF-P,12,2392,2272.4,765
202002,AQ-L,11,234,191.88,89
202002,HW-G,39,1799,1709.05,594
202002,LW-J,41,582,564.54,233
202002,SW-L,37,1412,1214.32,452
202002,GG-K,13,1875,1668.75,619
202002,YB-A,42,2476,2129.36,990
202002,VM-M,12,588,529.2,206
202002,HC-Z,49,554,504.14,172
202002,OV-W,8,2382,2286.72,596
202002,BH-J,16,2238,2014.2,739
202002,IA-K,45,475,441.75,152
202002,GB-U,23,1802,1477.64,595
202002,MC-P,28,2025,1721.25,790
202002,RY-G,15,1656,1606.32,563
202002,ZO-Z,35,2434,2263.62,755
202002,MI-V,12,1951,1716.88,722
202002,FR-W,5,483,463.68,174
202002,SM-T,34,149,135.59,45
202002,HF-D,13,1505,1279.25,572
202002,TW-O,45,619,581.86,198
202002,OZ-B,5,1776,1651.68,497
202002,NJ-X,12,583,489.72,175
202002,YE-H,33,2079,1787.94,582
202002,OH-D,39,2237,2125.15,604
202002,OW-E,6,1084,964.76,412
202002,IL-X,38,2046,1820.94,716
202002,JQ-T,28,2303,2095.73,737
202002,QX-L,27,1428,1299.48,400
202002,KS-Z,36,2034,1667.88,570
202002,BN-N,12,502,421.68,166
202002,ZM-X,5,408,346.8,143
202002,UI-C,11,1192,1013.2,334
202002,VJ-L,40,1420,1164.4,469
202002,GK-A,32,1725,1431.75,449
202002,WW-F,36,1126,1092.22,428
202002,ER-R,30,940,864.8,357
202002,ZP-A,34,1609,1464.19,595
202002,RO-T,42,1877,1726.84,469
202002,HC-I,7,726,631.62,283
202002,HU-D,43,2317,1899.94,857
202002,CK-E,35,429,407.55,142
202002,CY-X,36,656,616.64,243
202002,WV-B,27,2399,2183.09,624
202002,ZW-P,43,321,282.48,90
202002,EN-Q,21,998,858.28,329
202002,DH-U,12,1236,1025.88,408
202002,DY-Q,36,1392,1183.2,473
202002,FN-D,13,801,712.89,208
202002,CP-K,28,1413,1201.05,480
202002,PB-Q,16,1895,1610.75,606
202002,GC-X,28,496,451.36,164
202002,OV-L,5,1852,1629.76,722
202002,UU-O,27,816,718.08,318
202002,GZ-T,30,1604,1363.4,497
202002,RT-N,46,2162,2075.52,735
202002,TG-Q,17,1229,1020.07,479
202002,OH-F,22,652,580.28,241
202002,XB-E,17,1640,1525.2,590
202002,ES-W,25,407,394.79,122
202002,EA-T,38,1382,1147.06,470
202002,MO-C,14,1968,1889.28,512
202002,SF-H,30,1299,1247.04,520
202002,NZ-A,35,1425,1368,485
202002,OO-I,11,763,663.81,221
202002,QP-A,22,171,153.9,43
202002,SU-A,11,1362,1266.66,477
202002,YF-Z,41,350,287,140
202002,EK-H,40,719,683.05,216
202002,SI-O,10,927,825.03,297
202002,KK-L,45,1286,1221.7,424
202002,RO-E,23,767,743.99,268
202002,FP-V,20,1595,1355.75,447
202002,TW-N,33,1262,1186.28,379
202002,SS-Z,30,1359,1263.87,489
202002,FT-D,22,2401,2016.84,768
202002,MR-E,12,2069,1944.86,745
202002,PG-Z,48,1897,1555.54,645
202002,GL-Q,42,1753,1560.17,596
202002,AX-U,47,513,425.79,190
202002,PI-L,34,1364,1268.52,355
202002,SE-P,17,2480,2356,843
202002,WH-Y,35,949,787.67,304
202002,TT-W,49,1863,1769.85,652
202002,FM-E,21,998,848.3,269
202002,SE-Z,8,1089,925.65,283
202002,OX-S,22,2487,2089.08,671
202002,WL-G,41,1137,955.08,364
202002,NN-M,31,440,413.6,132
202002,MM-A,37,622,516.26,187
202002,OH-E,29,1836,1689.12,551
202002,DE-C,48,2422,2010.26,775
202002,NP-F,32,373,324.51,112
202002,BU-W,24,1752,1489.2,683
202002,XF-Z,21,345,317.4,97
202002,SI-S,6,1896,1782.24,720
202002,JV-M,41,1395,1269.45,502
202002,XS-V,28,988,938.6,356
202002,MG-H,27,1281,1191.33,500
202002,ZL-E,42,1279,1074.36,435
202002,NJ-P,11,1794,1632.54,484
202002,VH-X,31,1013,952.22,284
202002,JR-D,42,2348,2160.16,610
202002,LT-D,34,1524,1478.28,457
202002,DL-Q,31,1510,1283.5,408
202002,HB-O,22,940,911.8,273
202002,FK-E,45,2160,1792.8,799
202002,WX-O,25,877,745.45,342
202002,WL-C,41,310,254.2,112
202002,PV-E,48,2098,1909.18,671
202002,TV-O,49,1220,1098,488
202002,RU-V,5,1835,1706.55,716
