îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201910,YM-Y,29,1646,1514.32,593
201910,NE-N,33,115,106.95,41
201910,NN-G,44,2026,1762.62,507
201910,VI-X,40,1670,1536.4,585
201910,QG-Q,22,531,499.14,159
201910,OW-P,29,1899,1576.17,570
201910,PI-Y,40,1931,1622.04,560
201910,FU-I,16,1148,952.84,425
201910,YH-I,37,240,232.8,82
201910,GB-N,41,976,800.32,361
201910,ZE-H,23,1998,1878.12,699
201910,XU-X,23,1071,996.03,278
201910,ZQ-F,30,2001,1920.96,680
201910,UJ-S,30,2482,2382.72,695
201910,UB-W,18,1261,1071.85,404
201910,EB-X,24,946,841.94,293
201910,TV-G,21,1692,1472.04,474
201910,PE-O,6,2486,2411.42,796
201910,PI-I,22,1956,1740.84,704
201910,OO-E,40,2206,1919.22,860
201910,BP-Z,42,1638,1392.3,557
201910,BY-E,8,471,452.16,174
201910,OV-H,48,1885,1658.8,490
201910,KT-D,5,456,383.04,114
201910,ZC-S,49,1538,1384.2,492
201910,AJ-Z,18,2495,2295.4,923
201910,FP-E,19,1198,1030.28,419
201910,MT-A,24,1685,1415.4,489
201910,HS-P,29,1464,1376.16,512
201910,CN-K,48,1129,1038.68,395
201910,VD-K,41,532,446.88,192
201910,OW-A,49,2320,2204,580
201910,MD-Q,13,769,653.65,246
201910,ZS-F,16,389,350.1,132
201910,HG-O,44,1602,1377.72,465
201910,VU-B,25,1147,963.48,367
201910,JI-C,43,1158,1111.68,417
201910,HI-H,34,949,835.12,370
201910,DZ-Z,12,271,249.32,73
201910,WL-S,50,512,491.52,154
201910,TC-D,23,1456,1252.16,568
201910,QU-T,41,1809,1736.64,724
201910,FT-W,48,996,846.6,359
201910,VQ-D,12,1105,1005.55,420
201910,GV-D,10,731,606.73,197
201910,OB-M,14,1457,1369.58,379
201910,IA-P,42,1198,1114.14,311
201910,LM-A,36,2006,1905.7,622
201910,KS-H,30,1512,1406.16,605
201910,DT-N,20,1821,1511.43,601
201910,OA-Z,50,1204,1023.4,397
201910,BT-E,27,391,340.17,102
201910,DY-U,10,126,113.4,38
201910,OQ-S,40,2326,2232.96,721
201910,LV-U,50,482,409.7,130
201910,PV-V,42,567,538.65,187
201910,WJ-F,47,517,439.45,207
201910,DR-J,50,944,868.48,312
201910,PT-I,40,240,213.6,72
201910,DE-X,17,409,376.28,102
201910,HQ-E,13,145,120.35,41
201910,NP-G,29,1168,1016.16,292
201910,BV-N,18,1768,1449.76,460
201910,IV-R,5,370,347.8,111
201910,BH-N,10,2068,1778.48,682
201910,HC-W,7,519,435.96,130
201910,PF-J,5,272,255.68,73
201910,VU-H,16,843,783.99,287
201910,RV-L,23,987,878.43,326
201910,VW-S,6,1694,1389.08,525
201910,QI-G,36,1493,1403.42,537
201910,CH-I,10,546,524.16,207
201910,EB-O,33,963,885.96,279
201910,OW-F,50,1557,1432.44,436
201910,JF-E,19,1214,1044.04,352
201910,MH-L,34,556,511.52,206
201910,MC-X,8,2279,1914.36,752
201910,MM-E,20,1173,1137.81,434
201910,XE-Z,27,1083,888.06,433
201910,RG-W,9,555,516.15,194
201910,VR-X,42,515,453.2,180
201910,UP-A,20,435,369.75,157
201910,YX-J,8,2300,2116,759
201910,IW-Z,27,1466,1334.06,542
201910,EW-S,41,404,391.88,158
201910,NR-S,15,1578,1325.52,552
201910,UH-V,32,2101,2016.96,798
201910,MB-B,44,409,343.56,135
201910,JP-R,16,195,171.6,64
201910,YP-Z,9,2066,1900.72,517
201910,IC-Q,21,1210,1040.6,363
201910,JK-Y,34,1759,1459.97,457
201910,RE-S,11,2064,1775.04,764
201910,YX-M,38,343,305.27,99
201910,ZP-V,48,2170,1801.1,760
201910,NG-T,42,2263,2036.7,905
201910,EY-T,37,911,847.23,264
201910,CF-G,34,631,561.59,158
201910,YO-E,49,1102,947.72,430
201910,FZ-G,13,1586,1538.42,508
201910,XU-A,5,386,320.38,108
201910,XS-Z,15,1847,1680.77,665
201910,QU-O,48,165,156.75,48
201910,XF-D,14,1890,1833.3,473
201910,HH-C,7,1257,1093.59,490
201910,BP-E,29,2077,1993.92,789
201910,PB-P,14,139,133.44,44
201910,OE-L,16,1533,1272.39,383
201910,RE-I,19,2241,1837.62,852
201910,VR-D,32,2230,2073.9,580
201910,WQ-Z,38,2296,2181.2,918
201910,UX-O,35,205,196.8,53
201910,BQ-C,33,148,139.12,40
201910,AT-F,19,919,836.29,331
201910,BU-D,36,776,667.36,194
201910,ZQ-K,36,1630,1450.7,636
201910,JK-K,33,568,528.24,193
201910,RE-N,42,1757,1458.31,597
201910,QM-N,33,697,655.18,244
201910,KD-R,27,777,699.3,280
201910,LU-A,32,609,542.01,189
201910,VZ-T,20,1336,1189.04,521
201910,YN-Y,26,2349,2090.61,940
201910,SI-S,12,2150,1892,774
201910,OW-U,35,1729,1607.97,674
201910,GX-B,30,1999,1639.18,560
201910,IR-C,15,599,563.06,198
201910,BU-C,12,272,228.48,103
201910,XI-R,48,1811,1485.02,580
201910,VA-P,44,1701,1547.91,680
201910,OF-C,49,584,513.92,158
201910,MU-D,15,571,519.61,211
201910,BJ-L,28,420,390.6,151
201910,GD-W,11,2178,2025.54,871
201910,FA-Q,13,2396,2084.52,647
201910,XD-O,49,541,449.03,184
201910,JB-U,34,372,308.76,97
201910,QQ-H,11,1288,1094.8,335
201910,RM-I,46,2032,1706.88,671
201910,AI-U,41,953,895.82,238
201910,RG-S,33,959,911.05,249
201910,VK-H,42,2464,2168.32,936
201910,FI-Y,27,983,914.19,275
201910,YY-O,30,1846,1735.24,628
201910,TQ-T,33,2122,1973.46,743
201910,BE-N,23,1902,1654.74,533
201910,LM-S,11,1491,1297.17,596
201910,OR-C,8,2070,1966.5,683
201910,VC-P,40,798,694.26,311
201910,BK-M,8,272,255.68,76
201910,QE-I,26,1317,1237.98,527
201910,TO-I,6,1001,930.93,310
201910,HZ-F,46,975,828.75,312
201910,JN-X,12,1854,1612.98,612
201910,WX-H,48,680,618.8,272
201910,WA-O,8,1210,1004.3,436
201910,YB-A,9,1445,1228.25,448
201910,LV-M,25,1008,846.72,393
201910,XT-T,18,2326,1977.1,744
201910,KF-X,41,814,732.6,277
201910,XQ-A,48,1866,1604.76,560
201910,KK-M,40,1724,1448.16,448
201910,FW-V,38,2296,2227.12,597
201910,XO-Z,43,350,308,102
201910,BU-X,12,532,494.76,192
201910,OA-Y,23,570,524.4,143
201910,EO-W,5,896,851.2,260
201910,ZE-T,27,306,296.82,116
201910,TJ-C,32,848,720.8,331
201910,YF-B,34,592,520.96,160
201910,QD-Q,48,2168,1864.48,564
201910,SV-T,31,672,611.52,168
201910,MA-P,42,1595,1483.35,606
201910,KX-F,43,495,445.5,124
201910,TX-G,36,230,188.6,83
201910,YU-Q,47,1939,1764.49,562
201910,PD-E,31,1994,1655.02,598
201910,YG-V,38,729,597.78,211
201910,ZY-Q,14,472,434.24,123
201910,RF-B,26,1918,1745.38,652
201910,WT-X,49,2277,1935.45,638
201910,VY-F,17,890,729.8,276
201910,YI-W,42,850,697,230
201910,AH-F,43,591,567.36,213
201910,SK-C,14,1341,1153.26,335
201910,VV-J,13,609,511.56,207
201910,TD-U,37,942,885.48,236
201910,ZA-L,9,533,479.7,181
201910,XW-Z,16,303,266.64,82
201910,FJ-I,10,2133,2047.68,747
201910,HS-O,40,1221,1050.06,342
201910,IR-J,39,2383,2192.36,834
201910,JP-L,30,1789,1699.55,680
201910,LM-W,22,1374,1222.86,412
201910,RA-M,5,1870,1626.9,655
201910,NB-O,49,1566,1331.1,392
201910,WV-A,32,437,397.67,170
201910,EH-Q,49,244,212.28,73
201910,XG-U,13,1377,1170.45,496
