îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201906,WT-O,10,133,123.69,53
201906,IP-E,34,1298,1233.1,376
201906,XI-J,8,1168,981.12,397
201906,RY-C,13,887,807.17,293
201906,DB-J,21,636,540.6,165
201906,TI-D,32,1553,1444.29,435
201906,LG-D,48,758,727.68,280
201906,NB-G,22,1497,1227.54,419
201906,CY-G,49,1335,1134.75,347
201906,FU-A,45,1750,1505,543
201906,XO-L,10,1838,1617.44,717
201906,UE-V,26,564,501.96,164
201906,ZB-I,39,1624,1575.28,471
201906,MT-G,33,895,760.75,260
201906,GT-G,42,1707,1399.74,649
201906,AA-B,26,495,440.55,139
201906,RB-T,30,1669,1602.24,467
201906,RU-O,40,244,222.04,73
201906,VO-F,25,2409,2047.65,843
201906,UE-A,33,2394,1987.02,886
201906,GH-Q,31,592,544.64,148
201906,XO-D,29,1238,1089.44,322
201906,VD-F,22,859,747.33,223
201906,GR-O,42,2420,2129.6,605
201906,OL-K,9,751,645.86,210
201906,RU-N,48,1712,1506.56,582
201906,DI-H,39,1601,1424.89,448
201906,LB-H,6,1042,1010.74,261
201906,JV-L,17,2372,1968.76,735
201906,QW-T,47,1588,1445.08,476
201906,LU-N,24,198,184.14,75
201906,KO-X,42,2364,2056.68,638
201906,GO-D,11,1656,1606.32,464
201906,AJ-N,8,1750,1452.5,595
201906,VI-I,6,680,646,197
201906,AU-W,24,1906,1753.52,477
201906,PA-G,24,373,331.97,149
201906,LT-M,15,730,620.5,270
201906,TW-C,10,1948,1772.68,643
201906,MP-D,24,2259,2146.05,904
201906,RZ-B,47,1036,922.04,290
201906,MC-I,48,911,747.02,264
201906,IV-W,25,1625,1365,536
201906,PJ-P,28,907,825.37,254
201906,KZ-K,40,1906,1639.16,591
201906,MS-Y,16,1529,1467.84,612
201906,AR-L,14,1585,1394.8,428
