îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202101,GM-U,37,296,298.9,111
202101,XU-J,42,168,165,42
202101,KJ-W,31,310,291.06,124
202101,KK-J,31,93,90.25,31
202101,CY-N,23,391,382.2,138
202101,YR-X,38,874,872,380
202101,YQ-C,19,836,796.1,323
202101,FW-I,47,517,488.88,235
202101,CO-Q,32,288,273.54,96
202101,EN-G,12,744,735,312
202101,BO-V,50,650,614.01,300
202101,HR-L,20,680,665.42,240
202101,PH-I,31,279,285,93
202101,LQ-C,7,658,623.2,245
202101,DE-V,47,517,494.4,188
202101,MN-G,41,410,279.18,164
202101,TD-N,16,784,782.1,320
202101,LT-X,24,336,323,120
202101,WR-S,47,799,780,329
202101,KN-M,9,216,207.76,81
202101,GN-Q,17,1181,1133.76,307
202101,TP-T,9,944,783.52,359
202101,NJ-Y,11,1791,1701.45,484
202101,QA-P,7,1709,1538.1,513
202101,IL-M,23,145,124.7,58
202101,RE-G,15,1380,1214.4,483
202101,KO-J,33,1167,1085.31,292
202101,YS-N,31,2289,2105.88,710
202101,FN-V,47,1042,1010.74,365
202101,LA-O,39,1550,1271,465
202101,JF-G,15,654,634.38,177
202101,LM-A,8,1060,922.2,392
202101,GK-L,17,1266,1126.74,481
202101,PG-X,22,1693,1540.63,643
202101,YG-E,9,862,810.28,233
202101,SJ-V,42,1376,1279.68,495
202101,XW-P,38,2382,2096.16,786
202101,EL-W,15,375,307.5,101
202101,MN-B,15,1314,1169.46,394
202101,NX-I,29,810,672.3,284
202101,HU-B,43,715,586.3,207
202101,YK-B,43,2257,2008.73,700
202101,GS-K,50,2028,1845.48,649
202101,CI-G,27,748,628.32,284
202101,LS-Z,48,1349,1241.08,391
202101,XC-N,50,1979,1701.94,495
202101,GQ-L,34,1761,1708.17,704
202101,VE-S,37,1964,1747.96,786
202101,LJ-C,39,1785,1624.35,446
202101,OR-L,20,1304,1212.72,404
202101,LI-I,36,1670,1386.1,484
202101,HU-R,36,1816,1561.76,454
202101,UV-I,33,2444,2028.52,709
202101,DA-R,36,232,206.48,88
202101,NW-E,32,1238,1163.72,470
202101,FJ-E,50,1149,1080.06,448
202101,VJ-G,46,714,592.62,250
202101,MI-Q,15,664,544.48,226
202101,DO-S,37,735,646.8,257
202101,GZ-B,29,1582,1439.62,396
202101,GB-Q,21,430,408.5,159
202101,RI-Y,27,2500,2100,900
202101,WR-H,16,1973,1854.62,789
202101,CC-S,12,1394,1212.78,390
202101,OZ-A,25,1576,1355.36,489
202101,HO-G,41,1922,1595.26,615
202101,QP-X,36,871,731.64,322
202101,FN-X,7,1891,1664.08,643
202101,AQ-V,35,1687,1568.91,523
202101,XX-J,5,1811,1702.34,706
202101,RJ-G,40,1272,1081.2,331
202101,VC-U,16,826,710.36,281
202101,CS-B,45,626,525.84,207
202101,UW-H,22,1995,1895.25,519
202101,SB-S,44,1274,1044.68,395
202101,XG-F,43,1585,1331.4,539
202101,FE-N,17,1595,1547.15,479
202101,UW-D,23,1924,1654.64,558
202101,KQ-I,16,2093,1988.35,565
202101,XU-Y,9,775,713,209
202101,KF-U,34,1214,1019.76,304
202101,VL-Q,18,1148,998.76,413
202101,AE-L,46,770,731.5,270
202101,II-W,26,1855,1558.2,668
202101,RA-B,37,977,947.69,361
202101,ID-G,36,523,481.16,136
202101,JS-X,13,1415,1188.6,354
202101,WN-N,21,449,413.08,144
202101,GK-U,10,1456,1295.84,553
202101,JI-N,6,507,461.37,127
202101,EX-J,32,1052,883.68,274
202101,KQ-U,35,119,99.96,31
202101,KP-G,7,469,417.41,164
202101,GN-R,28,271,227.64,76
202101,SX-W,16,2153,1894.64,861
202101,EY-B,7,1139,1093.44,319
202101,CE-G,27,1857,1597.02,613
202101,QM-Y,10,1726,1639.7,466
202101,LH-Q,25,113,109.61,38
202101,VS-U,11,341,300.08,85
202101,CU-J,31,2032,1971.04,589
202101,FW-B,42,833,733.04,325
202101,HC-K,31,272,242.08,95
202101,DI-A,12,1096,964.48,384
202101,AT-H,28,1872,1647.36,730
202101,FI-Y,20,1276,1224.96,383
202101,QN-Z,21,2444,2101.84,684
202101,TN-G,26,1534,1334.58,399
202101,UK-B,15,2428,2330.88,898
202101,YH-P,31,1233,1060.38,358
202101,LL-X,43,1360,1237.6,354
202101,DV-A,43,2269,1996.72,862
202101,JB-D,40,1526,1480.22,458
202101,TG-V,34,825,684.75,231
202101,RW-Z,34,205,192.7,82
202101,RT-E,35,1742,1463.28,505
202101,JE-J,50,2257,2099.01,655
202101,PU-V,47,644,618.24,232
202101,DR-M,31,1132,1075.4,441
202101,YK-M,20,1896,1839.12,569
202101,EQ-N,30,757,628.31,295
202101,OM-W,21,2405,1972.1,842
202101,AD-W,12,1075,1021.25,430
202101,NU-X,7,1155,1108.8,312
202101,SR-T,33,2347,2229.65,821
202101,RG-P,24,2307,2237.79,600
202101,AC-O,7,406,353.22,138
202101,VM-V,27,2197,1889.42,879
202101,FK-M,47,2473,2374.08,791
202101,FC-Y,13,1276,1212.2,447
202101,AZ-W,6,452,379.68,181
202101,EQ-F,41,591,502.35,236
202101,CG-M,35,687,638.91,199
202101,UN-H,11,1549,1487.04,387
202101,OI-D,46,2206,1985.4,552
202101,BI-N,46,772,710.24,286
202101,GF-N,10,2422,1986.04,678
202101,FM-L,18,273,240.24,85
202101,UU-Y,17,1837,1598.19,680
202101,BC-I,13,1721,1514.48,585
202101,XB-H,50,2034,1911.96,773
202101,TB-C,37,1265,1201.75,506
202101,DT-R,45,2372,2277.12,854
202101,AV-E,35,2016,1955.52,564
202101,WK-G,44,2046,1943.7,777
202101,EE-E,15,454,390.44,168
202101,FP-O,12,2220,1998,666
202101,QJ-U,31,1660,1394.4,415
202101,XG-Z,6,2429,2210.39,656
202101,IL-R,31,2069,1800.03,703
202101,OU-N,26,720,669.6,194
202101,CY-E,29,2480,2182.4,918
202101,XP-G,18,254,236.22,94
202101,TJ-C,12,728,626.08,262
202101,GY-W,27,1213,1091.7,303
202101,GO-V,37,486,417.96,180
202101,QB-F,26,330,310.2,125
202101,HX-R,31,1601,1328.83,576
202101,EL-E,29,2083,2020.51,542
202101,TY-C,19,506,460.46,172
202101,YY-I,37,930,771.9,335
202101,GG-B,29,202,189.88,59
202101,FN-M,24,617,549.13,210
202101,RP-V,16,1424,1238.88,527
202101,UV-X,30,977,849.99,293
202101,CY-F,37,602,511.7,175
202101,EQ-A,16,1800,1512,558
202101,WU-S,42,1250,1087.5,338
202101,CV-S,16,1086,1042.56,315
202101,OS-N,10,420,365.4,122
202101,RZ-V,40,1551,1287.33,465
202101,PS-H,31,1493,1328.77,493
202101,QL-Q,27,106,86.92,32
202101,NQ-P,17,723,621.78,282
202101,AU-I,31,879,808.68,290
202101,MJ-O,28,931,763.42,251
202101,BT-Z,9,530,434.6,143
202101,JG-A,9,225,191.25,90
202101,FL-B,7,653,620.35,235
202101,AE-H,22,2189,1882.54,547
202101,TG-U,6,231,210.21,74
202101,HS-Q,11,532,446.88,192
202101,CU-G,32,2443,2125.41,928
202101,TM-Q,31,862,818.9,250
202101,KJ-J,42,2243,2108.42,897
202101,ZT-T,33,2176,1871.36,696
202101,PR-H,8,543,510.42,168
202101,RV-A,35,1647,1531.71,593
202101,PO-M,13,1832,1740.4,458
202101,MS-W,19,892,802.8,285
202101,UR-R,21,2022,1819.8,627
202101,CP-V,11,1966,1749.74,688
202101,JL-I,34,416,366.08,150
202101,IN-T,8,1666,1499.4,616
202101,UZ-Z,22,1337,1256.78,388
202101,CZ-C,37,2423,2277.62,606
202101,BT-S,29,628,571.48,251
202101,UA-I,25,721,656.11,231
202101,PZ-M,20,1303,1068.46,443
202101,CP-X,7,1606,1493.58,530
202101,SH-A,48,1695,1525.5,492
202101,CM-V,46,1583,1377.21,396
202101,NN-Z,27,2429,2186.1,632
202101,WT-G,25,1692,1472.04,474
202101,IU-Z,13,789,646.98,237
202101,DF-J,8,980,911.4,245
202101,BH-M,11,2464,2266.88,986
202101,MZ-U,12,2162,1859.32,692
202101,VY-P,34,1845,1531.35,627
202101,ON-Z,23,1608,1479.36,595
202101,NG-Q,48,2348,1995.8,892
202101,FL-B,49,1153,1106.88,323
202101,QY-K,31,2475,2227.5,792
202101,AD-G,7,2499,2424.03,975
202101,UK-G,44,1750,1610,648
202101,TT-S,42,674,626.82,195
202101,FS-G,35,1534,1319.24,491
202101,ZM-Y,35,602,493.64,169
202101,ZD-E,10,915,796.05,265
202101,MN-B,19,1442,1341.06,447
