îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201811,DG-T,11,473,468.27,198
201811,BO-R,36,540,246.05,216
201811,XN-E,11,440,426.24,176
201811,GF-V,17,204,189.05,85
201811,ZX-Z,36,756,733.59,288
201811,AW-Z,17,612,606,204
201811,US-V,40,840,805.6,280
201811,FJ-Q,8,880,834.1,312
201811,PT-E,14,490,462.65,168
201811,VN-R,38,494,484,152
201811,GD-D,18,"1,123","1,056",371
201811,DQ-L,21,"1,021",888,368
201811,HH-D,50,"2,432","2,237",632
201811,EK-I,38,716,601,279
201811,LX-F,44,972,894,282
201811,NJ-I,36,672,558,262
201811,VW-D,22,"1,886","1,603",604
201811,WC-U,32,"1,169","1,075",304
201811,OB-X,7,374,322,146
201811,VH-T,45,"1,529","1,437",413
201811,SY-S,27,"1,633","1,355",408
201811,UG-U,20,"1,160",963,325
201811,AQ-Q,46,296,284,98
201811,OQ-V,10,"1,975","1,837",573
201811,CM-U,14,165,152,63
201811,EQ-Y,29,454,418,168
201811,TC-U,32,"1,255","1,180",339
201811,AH-B,44,"1,120","1,075",280
201811,KI-Z,8,"1,312","1,246",446
201811,MD-G,21,385,362,116
201811,OU-H,29,739,709,236
201811,MZ-W,49,"1,925","1,848",597
201811,RK-W,28,182,177,67
201811,AL-K,18,"1,617","1,374",582
201811,BE-R,36,"2,307","2,238",923
201811,UV-L,5,376,331,128
201811,QB-P,13,"1,915","1,800",670
201811,CN-C,26,517,465,150
201811,ZC-B,41,138,128,36
201811,TG-X,50,696,606,209
201811,AD-W,11,"1,916","1,648",536
201811,OQ-N,6,"1,042",938,354
201811,RZ-Q,39,229,213,89
201811,CD-D,9,"1,597","1,341",463
201811,KG-A,9,711,604,206
201811,TA-K,19,116,95,36
201811,AV-R,17,"1,747","1,642",454
201811,PN-A,41,"2,397","2,037",959
201811,RA-S,45,"2,119","1,971",805
201811,AO-B,25,"1,225","1,127",441
201811,KA-L,39,"1,448","1,332",565
201811,QP-J,46,797,654,255
201811,UI-I,41,"1,073","1,041",279
201811,EA-U,22,452,434,122
201811,NO-F,39,"1,809","1,501",507
201811,CK-G,5,"2,422","2,107",751
201811,YK-N,5,"1,384","1,273",443
201811,CA-C,6,"1,796","1,616",467
201811,SB-P,28,"1,808","1,718",579
201811,LY-S,7,609,566,213
201811,JC-S,32,732,695,264
201811,EM-B,39,"1,264","1,100",404
201811,KY-S,47,"1,225","1,054",319
201811,RR-V,37,533,464,187
201811,FX-G,11,"1,801","1,603",540
201811,WZ-R,11,"2,483","2,135",869
201811,JR-T,42,410,353,103
201811,PS-S,32,"1,201","1,093",324
201811,WO-W,43,"2,457","2,138",934
201811,ZJ-J,47,809,712,291
201811,CY-H,47,"1,741","1,497",505
201811,CQ-D,36,"1,450","1,291",551
201811,YI-T,16,"1,046","1,015",303
201811,MW-C,5,"2,030","1,726",650
201811,YB-H,18,783,760,235
201811,MH-R,41,"1,712","1,558",496
201811,FA-M,8,"2,119","1,801",678
201811,CR-J,5,888,790,284
201811,NF-P,48,777,653,311
201811,MC-F,21,201,177,54
201811,UV-M,7,"2,149","1,956",774
201811,AA-Y,50,673,619,195
201811,LA-U,30,"2,202","1,982",551
201811,EK-B,46,"1,277","1,085",332
201811,FJ-X,12,978,939,381
201811,AE-Z,24,"1,249","1,112",425
201811,MM-U,13,"1,648","1,417",461
201811,QT-R,8,451,428,149
201811,YJ-G,18,503,448,171
201811,PP-E,19,"2,008","1,727",522
201811,JI-G,19,"2,432","2,019",948
201811,MH-J,21,"1,781","1,639",659
201811,NB-W,28,782,641,203
201811,ZD-I,33,"2,026","1,742",750
201811,QU-N,16,"1,250","1,050",413
201811,CS-P,46,"1,910","1,624",688
201811,OB-S,22,"1,099",901,319
201811,NO-C,21,"1,058","1,005",265
201811,SZ-V,30,240,197,74
201811,RI-Z,9,"1,461","1,344",526
201811,FY-G,49,"2,168","2,081",759
201811,VS-G,33,"1,345","1,170",511
201811,QB-N,37,"2,352","2,023",706
201811,GX-I,50,"1,722","1,670",654
201811,EK-M,23,547,481,213
201811,MS-N,5,106,93,36
201811,GP-N,28,260,242,88
201811,GW-U,42,"1,494","1,270",374
201811,YH-M,48,"1,233","1,134",469
201811,DT-C,47,1211,"1,138",339
201811,WA-A,25,299,263,114
201811,CL-B,39,645,619,252
201811,KJ-K,16,692,567,208
201811,PG-A,10,1873,"1,704",581
201811,IL-T,35,1124,"1,090",348
201811,HU-I,40,2285,"1,874",617
201811,VG-F,12,471,438,160
201811,GO-P,30,2252,"1,869",698
201811,RI-S,36,2244,"1,863",875
201811,VH-J,18,1429,"1,343",543
201811,GW-O,27,1281,"1,089",320
201811,DF-M,40,748,711,277
201811,EK-O,32,382,340,126
201811,SX-V,39,381,347,110
201811,BL-H,9,640,544,250
201811,YC-Z,12,980,862,304
201811,IS-U,42,800,760,312
201811,EI-T,31,1390,"1,195",361
201811,WV-F,23,268,255,94
201811,QN-T,5,1845,"1,642",572
201811,MA-R,25,1270,"1,181",330
201811,RB-U,36,1843,"1,640",700
201811,HK-C,48,1637,"1,588",426
201811,JK-M,25,2437,"2,145",853
201811,KL-F,14,1629,"1,385",603
201811,CJ-G,41,1027,955,308
201811,PJ-S,24,1919,"1,785",729
201811,MI-S,22,1676,"1,492",603
201811,CQ-Z,9,2236,"2,057",604
201811,RQ-O,30,698,635,181
201811,RV-I,20,1136,966,284
201811,SM-K,31,1737,"1,563",677
201811,IP-U,14,2109,"1,940",801
201811,WK-J,45,443,363,168
201811,QZ-Z,40,1202,"1,082",373
201811,VP-J,16,705,684,268
201811,RY-W,37,2369,"2,298",948
201811,LA-E,32,2207,"1,898",750
201811,TU-F,44,1409,"1,226",352
201811,AA-N,37,986,848,335
201811,VZ-Z,18,1362,"1,171",354
201811,IZ-W,21,1777,"1,475",498
201811,HW-G,45,479,417,163
201811,SM-A,39,607,577,164
201811,SH-V,42,369,332,133
201811,NM-A,19,360,299,133
201811,WJ-M,7,593,546,231
201811,OY-T,34,623,592,231
201811,CU-V,19,1189,"1,082",369
201811,QZ-Z,25,831,789,274
201811,TG-G,37,678,590,203
201811,ME-T,18,1228,"1,191",344
201811,YJ-D,11,1238,"1,089",446
201811,RW-A,37,207,188,70
201811,GO-T,31,1966,"1,710",590
201811,EV-E,20,2438,"2,024",853
201811,QN-P,37,1985,"1,747",556
201811,ZW-O,20,2368,"2,250",900
201811,PH-T,8,1631,"1,533",457
201811,HP-Q,42,2475,"2,376",743
201811,IT-Y,21,763,710,305
201811,TV-R,36,1604,"1,379",433
201811,UI-H,33,2153,"1,895",560
201811,LA-U,12,2307,"2,238",923
201811,EN-D,48,2195,"2,085",549
201811,QK-M,39,1733,"1,542",641
201811,ZY-G,20,513,472,190
201811,TF-O,46,1702,"1,583",494
201811,RQ-N,6,1215,"1,033",328
201811,WG-C,35,1030,937,309
201811,YM-P,50,1511,"1,405",559
201811,JE-F,21,1666,"1,466",483
201811,ZH-F,29,1189,975,452
201811,YH-Y,14,1903,"1,713",666
201811,RC-T,31,1763,"1,534",476
201811,YC-F,7,2049,"1,926",697
201811,WK-C,15,2220,"1,954",755
201811,HD-L,44,1149,"1,000",391
201811,MY-D,37,469,427,155
201811,SU-X,11,2163,"2,098",757
201811,HB-M,19,1093,"1,006",339
201811,YB-Y,17,313,300,85
201811,GC-P,47,1144,972,435
201811,HX-B,18,2120,"2,014",530
201811,IW-I,5,1187,"1,092",356
201811,OX-F,13,2403,"2,331",625
201811,EF-Z,21,2123,"1,741",701
201811,FM-X,49,1130,"1,028",316
201811,VP-S,32,1182,"1,111",414
201811,YL-B,11,153,132,38
201811,SZ-O,41,2499,"2,349",975
201811,SC-Y,16,173,161,62
201811,QM-G,41,1768,"1,627",477
201811,CT-E,11,973,876,350
201811,QH-L,30,895,743,260
201811,NL-M,24,2227,"2,160",779
201811,FR-K,28,867,763,260
201811,CU-H,29,1089,915,283
201811,GH-R,43,1019,968,296
201811,GC-V,43,2313,"2,105",578
