îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201904,ON-S,22,858,831.04,308
201904,WR-X,25,425,407.04,175
201904,ES-S,40,880,852.15,360
201904,FR-Q,48,576,560.56,240
201904,PF-L,34,850,866,374
201904,LO-G,27,810,790.55,324
201904,WJ-P,8,512,490.56,176
201904,WB-P,25,475,473.22,200
201904,TG-C,29,696,687.96,261
201904,JL-K,47,470,458.64,188
201904,DK-W,34,510,504.4,170
201904,EO-Z,7,175,166.25,70
201904,RU-Y,38,266,262.35,114
201904,EC-K,48,288,298.76,96
201904,VQ-M,29,696,671.65,261
201904,BQ-M,31,558,540.48,217
201904,FD-G,9,648,643.5,279
201904,DD-M,22,105,101.85,35
201904,QR-J,38,355,305.3,138
201904,KY-E,10,198,180.18,59
201904,NN-Z,32,398,342.28,111
201904,DF-N,19,869,712.58,226
201904,IX-J,10,1158,961.14,324
201904,EQ-X,49,939,854.49,235
201904,HQ-U,41,833,724.71,333
201904,VP-W,30,2181,1941.09,785
201904,XW-B,14,478,415.86,172
201904,NK-R,44,729,605.07,241
201904,TG-U,33,2012,1770.56,704
201904,YM-N,43,1033,857.39,300
201904,OS-B,42,946,775.72,350
201904,EA-Z,47,1617,1552.32,437
201904,HU-N,39,1730,1660.8,657
201904,YU-R,20,1887,1717.17,679
201904,YZ-U,19,1926,1829.7,636
201904,DZ-L,14,2370,2061.9,853
201904,PO-O,50,2493,2069.19,972
201904,BC-G,22,735,639.45,265
201904,LV-X,46,600,498,222
201904,WZ-E,36,376,349.68,113
201904,YT-C,24,1922,1614.48,557
201904,JS-V,27,2426,2280.44,752
201904,UR-S,48,1766,1571.74,671
201904,WZ-R,21,1638,1392.3,475
201904,SM-C,28,1610,1432.9,564
201904,UU-P,36,293,272.49,117
201904,ON-D,44,448,421.12,125
201904,BS-X,41,1456,1324.96,437
201904,JR-U,49,190,174.8,55
201904,SZ-X,10,1714,1542.6,686
201904,PF-X,46,2198,1978.2,550
201904,ND-X,12,1435,1334.55,574
201904,YK-B,13,1771,1611.61,443
201904,PG-F,40,1153,956.99,300
201904,VP-J,23,1728,1676.16,674
201904,GS-Y,28,551,468.35,149
201904,RR-G,27,1435,1291.5,574
201904,QH-J,29,2438,2096.68,926
201904,VF-Y,35,743,676.13,267
201904,QT-U,19,1833,1631.37,495
201904,ZJ-G,26,931,893.76,317
201904,YN-K,10,686,589.96,274
201904,KM-R,50,722,642.58,289
201904,IT-S,17,388,329.8,144
201904,GW-B,46,1493,1254.12,448
201904,RZ-C,48,1851,1684.41,555
201904,KF-X,34,255,247.35,97
201904,AD-E,12,477,457.92,134
201904,EK-Z,6,622,566.02,218
201904,EP-O,27,1414,1272.6,452
201904,VS-F,21,1080,993.6,400
201904,LP-F,23,981,863.28,343
201904,BF-J,50,1282,1102.52,359
201904,DC-A,31,1589,1509.55,508
201904,ZW-A,28,767,644.28,192
201904,TE-W,15,1851,1776.96,740
201904,KL-Y,45,790,647.8,292
201904,DF-A,11,1459,1415.23,554
201904,AL-X,32,2369,2274.24,640
201904,HE-A,41,644,547.4,200
201904,XQ-Y,23,856,744.72,342
201904,KV-R,24,1264,1150.24,468
201904,IL-Y,40,1468,1409.28,470
201904,YQ-S,41,218,178.76,74
201904,KI-F,38,2119,1822.34,742
201904,HI-M,31,746,663.94,254
201904,AH-S,17,2082,1852.98,666
201904,WV-B,17,184,152.72,50
201904,LH-P,36,2262,2013.18,814
201904,EM-F,15,614,540.32,246
201904,YX-Q,29,1426,1169.32,385
201904,XB-X,23,236,210.04,71
201904,RW-R,12,1740,1635.6,644
201904,MS-X,44,1974,1776.6,592
201904,DB-M,33,2226,2070.18,801
201904,PN-I,26,2215,1838.45,797
201904,DN-X,26,2126,1785.84,744
201904,PA-E,7,1930,1717.7,772
201904,SD-I,9,2414,2220.88,966
201904,EI-V,47,1216,1179.52,340
201904,AB-H,31,1891,1796.45,529
201904,XU-K,15,906,751.98,263
201904,WF-J,17,2248,1843.36,854
201904,NM-P,19,2166,2079.36,693
201904,OS-F,16,2178,1785.96,653
201904,DM-B,34,470,427.7,165
201904,AB-I,13,1787,1644.04,661
201904,YB-Y,33,1247,1197.12,412
201904,NH-G,41,339,318.66,122
201904,HD-N,18,1530,1361.7,383
201904,ZZ-G,23,542,460.7,163
201904,VI-K,47,145,131.95,38
201904,KT-S,23,484,464.64,184
201904,MP-T,38,2051,1784.37,513
201904,LT-M,23,686,569.38,192
201904,XT-Z,49,760,668.8,243
201904,KM-N,6,908,799.04,263
201904,HN-A,48,588,505.68,188
201904,NJ-O,18,939,769.98,282
201904,ZR-Z,21,1176,1081.92,412
201904,UX-M,25,1892,1664.96,492
201904,ZD-V,15,1331,1131.35,426
201904,FU-S,26,1838,1654.2,515
201904,AS-M,9,284,266.96,111
201904,OM-K,7,523,502.08,204
201904,HF-K,39,784,689.92,212
201904,MS-J,16,1189,1022.54,428
201904,TI-C,31,2419,2177.1,919
201904,TY-G,8,999,839.16,370
201904,TQ-E,25,1113,946.05,412
201904,PG-U,44,1635,1373.4,572
201904,GA-N,38,1156,1017.28,416
201904,EN-B,46,2022,1658.04,627
201904,PG-V,17,1891,1626.26,662
201904,JO-H,33,722,606.48,289
201904,BE-S,29,1336,1269.2,481
201904,IC-W,43,1865,1678.5,522
201904,LS-N,9,748,710.6,209
201904,OR-S,8,153,148.41,38
201904,LC-I,43,2497,2197.36,749
201904,GL-I,42,1805,1516.2,505
201904,SB-D,41,659,632.64,178
201904,DB-P,25,1979,1741.52,792
201904,SO-Q,21,1256,1092.72,314
201904,CN-L,32,928,835.2,353
201904,CB-E,14,1643,1593.71,591
201904,VU-H,17,1779,1636.68,623
201904,VO-I,18,154,133.98,54
201904,SI-O,5,1575,1386,536
201904,QP-D,28,1248,1210.56,387
201904,YQ-V,5,215,199.95,58
201904,LU-J,6,490,465.5,157
201904,MC-V,37,841,706.44,303
201904,TO-A,42,331,304.52,86
201904,DT-G,6,2132,2004.08,725
201904,OP-W,27,1273,1107.51,395
201904,LF-W,15,1256,1055.04,490
201904,OT-V,22,235,192.7,59
201904,FS-I,15,1888,1718.08,699
201904,BY-R,43,1570,1460.1,550
201904,UE-J,21,148,134.68,37
201904,LZ-H,18,229,203.81,71
201904,VL-Q,25,890,729.8,249
201904,XL-C,18,764,657.04,306
201904,OH-L,24,1301,1170.9,494
201904,MA-S,30,1105,906.1,298
201904,YZ-X,47,594,570.24,220
201904,FQ-F,31,673,572.05,222
201904,ED-B,30,1875,1612.5,694
201904,FH-A,33,1486,1411.7,565
201904,HA-R,42,146,122.64,57
201904,KJ-U,6,106,86.92,28
201904,GL-V,21,1457,1398.72,408
201904,AC-E,46,2334,2030.58,677
201904,HO-W,12,2257,1918.45,655
201904,TZ-C,23,1666,1532.72,450
201904,ZP-A,28,181,148.42,67
201904,BX-Q,10,830,747,266
201904,BC-R,5,404,367.64,105
201904,TI-F,20,2453,2035.99,957
201904,VR-W,12,2317,1946.28,857
201904,ZO-I,8,229,212.97,69
201904,NN-C,41,1515,1363.5,591
201904,GT-F,30,1604,1363.4,545
201904,EM-A,47,821,706.06,255
201904,LY-Y,29,1761,1479.24,511
201904,EL-H,16,1346,1292.16,471
201904,HH-C,26,1933,1604.39,599
201904,ED-C,47,208,201.76,67
201904,FK-Q,31,1885,1828.45,584
201904,BT-P,41,1923,1865.31,635
201904,GK-V,25,1111,1055.45,333
201904,OM-Y,38,2353,2070.64,588
201904,RI-S,10,2360,2124,637
201904,WH-H,43,386,370.56,143
201904,FF-W,11,245,210.7,91
201904,HS-A,21,2371,2276.16,688
201904,WB-L,43,693,637.56,277
201904,ZO-M,38,404,339.36,109
201904,ZT-I,22,372,334.8,119
201904,YY-T,30,215,193.5,60
201904,KO-E,47,732,673.44,190
201904,WI-O,19,896,869.12,278
201904,CZ-B,13,382,313.24,122
201904,RQ-B,9,1434,1376.64,559
201904,TR-X,22,1718,1408.76,447
201904,SJ-X,20,2014,1651.48,584
201904,HZ-G,10,1019,947.67,357
201904,QO-A,49,374,314.16,97
201904,VR-Z,28,969,910.86,252
201904,OF-Y,8,2202,1805.64,573
201904,FB-O,12,1695,1593.3,492
201904,LR-U,38,1310,1074.2,354
201904,JD-K,39,2138,1860.06,770
201904,SU-L,48,723,621.78,246
201904,AG-X,22,484,445.28,121
201904,PI-Y,38,502,476.9,131
