îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202008,EZ-I,36,1736,1649.2,538
202008,ZY-V,45,1512,1360.8,499
202008,PU-J,8,800,704,256
202008,CT-A,32,1117,1072.32,447
202008,VF-R,34,2076,2013.72,664
202008,UF-W,39,2329,2165.97,792
202008,IC-L,25,501,415.83,200
202008,XX-C,26,682,593.34,171
202008,KM-Z,20,2091,1798.26,544
202008,BX-H,31,876,849.72,333
202008,TO-P,14,1791,1504.44,466
202008,YI-Q,24,2120,1738.4,551
202008,VI-J,29,1201,1128.94,324
202008,QO-C,33,1359,1263.87,544
202008,LU-K,19,203,190.82,59
202008,SB-Y,20,1460,1314,526
202008,OH-M,17,354,293.82,103
202008,OI-P,12,2254,2096.22,699
202008,SZ-I,11,2292,1902.36,756
202008,YG-D,50,2410,2024.4,723
202008,YV-D,12,1740,1531.2,626
202008,UG-B,31,610,579.5,171
202008,TF-M,5,2170,2061.5,738
202008,HB-U,50,1386,1344.42,416
202008,YI-I,37,1499,1289.14,540
202008,ZL-N,21,1450,1334,464
202008,VT-O,24,909,772.65,236
202008,EG-O,28,2309,2078.1,854
202008,LT-U,28,886,859.42,257
202008,TR-U,35,1747,1659.65,611
202008,ZB-Q,24,1464,1332.24,498
202008,ZA-P,46,225,195.75,56
202008,DA-T,33,531,472.59,207
202008,AS-Y,33,989,909.88,386
202008,EF-T,23,1118,1028.56,402
202008,ZM-H,23,553,453.46,177
202008,KH-C,31,2460,2017.2,615
202008,IL-O,40,2323,2067.47,929
202008,SQ-N,15,1553,1382.17,544
202008,ZZ-A,30,2388,2053.68,788
202008,GF-V,25,200,184,50
202008,PU-F,48,2026,1742.36,790
202008,RX-L,24,891,739.53,347
202008,UE-Y,16,198,180.18,63
202008,RS-S,14,563,529.22,180
202008,PM-I,26,258,211.56,83
202008,GI-S,47,1449,1405.53,435
202008,UX-E,27,1172,1043.08,398
202008,VP-T,31,1589,1525.44,493
202008,ZS-L,41,537,483.3,172
202008,UT-M,26,840,789.6,286
202008,QU-H,9,2440,2147.2,683
202008,SH-U,28,664,557.76,212
202008,FF-Q,5,2189,1926.32,657
202008,LZ-Y,7,2298,1884.36,689
202008,OX-A,26,143,117.26,57
202008,SS-R,45,2048,1863.68,676
202008,FG-P,33,850,807.5,213
202008,JM-Q,49,1653,1405.05,496
202008,OJ-O,45,1358,1276.52,340
202008,RG-X,27,1207,1146.65,422
202008,IP-W,45,2036,1669.52,774
202008,IC-B,11,1023,890.01,297
202008,PK-K,34,1825,1569.5,584
202008,UO-E,10,1624,1526.56,601
202008,FA-N,48,2453,2305.82,687
202008,KM-R,24,278,269.66,108
202008,DJ-L,41,1195,1135.25,370
202008,VA-U,48,1478,1389.32,532
202008,JU-B,14,1659,1493.1,431
202008,CS-B,45,742,690.06,230
202008,DN-K,28,776,667.36,303
202008,LI-B,26,284,241.4,85
202008,HV-A,27,676,628.68,223
202008,KB-L,28,147,141.12,57
202008,PV-U,10,1462,1315.8,453
202008,SJ-V,34,1346,1157.56,350
202008,OP-T,40,1982,1882.9,773
202008,ND-D,16,646,555.56,207
202008,EU-A,9,1033,960.69,320
202008,RY-E,24,1636,1570.56,458
202008,QX-L,25,1459,1240.15,394
202008,DU-H,47,815,676.45,204
202008,SI-X,24,1738,1425.16,591
202008,WC-I,26,894,840.36,250
202008,VG-P,42,961,874.51,259
202008,BP-O,43,1839,1526.37,644
202008,AH-V,35,2139,1818.15,663
202008,RU-T,26,1068,1014.6,267
202008,QV-M,32,2355,2166.6,707
202008,QB-X,7,975,877.5,254
202008,ID-C,9,734,609.22,294
202008,GU-X,14,1495,1345.5,553
202008,XA-X,44,376,338.4,124
202008,DW-X,48,2184,2052.96,764
202008,PP-O,20,1104,971.52,431
202008,HY-B,49,541,443.62,179
202008,SB-G,33,484,445.28,145
202008,VE-I,37,330,320.1,129
202008,JY-T,27,2250,2002.5,900
202008,AF-N,48,685,568.55,219
202008,AE-J,43,748,635.8,254
202008,WB-P,39,1132,973.52,317
202008,MX-B,42,1691,1454.26,490
202008,BE-F,30,1651,1502.41,561
202008,RX-U,37,2286,2217.42,846
