îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202012,AG-N,39,1917,1801.98,690
202012,TP-Y,9,540,491.4,162
202012,HG-S,17,1039,872.76,312
202012,KK-Y,38,989,909.88,356
202012,ZJ-A,33,1057,961.87,391
202012,HF-P,41,151,138.92,38
202012,TT-X,30,1921,1652.06,730
202012,WR-Z,31,1736,1631.84,642
202012,FJ-L,5,153,126.99,54
202012,WU-Q,26,203,188.79,65
202012,XQ-D,25,821,730.69,238
202012,JU-I,45,1148,1102.08,333
202012,UQ-D,15,780,647.4,312
202012,JV-Z,41,940,902.4,291
202012,OT-O,44,653,600.76,242
202012,PI-B,11,469,384.58,178
202012,FA-P,34,1331,1118.04,466
202012,BL-Q,10,1885,1828.45,679
202012,CU-N,16,1371,1165.35,425
202012,HF-B,32,2468,2221.2,814
202012,WS-A,12,432,362.88,173
202012,HY-O,11,227,220.19,84
202012,SC-L,41,1379,1227.31,359
202012,RK-K,20,989,909.88,376
202012,ON-I,22,1660,1427.6,465
202012,DX-V,49,861,766.29,241
202012,XL-V,19,1481,1318.09,370
202012,MH-T,7,2444,2224.04,978
202012,KY-R,48,2050,1783.5,513
202012,IO-J,36,1913,1836.48,536
202012,MO-L,12,1553,1397.7,528
202012,XJ-Y,39,1547,1485.12,541
202012,TZ-W,35,699,629.1,182
202012,DY-Q,23,147,126.42,40
202012,DY-E,39,2487,2238.3,920
202012,FD-S,6,2023,1861.16,607
202012,QJ-P,42,1063,977.96,298
202012,VF-D,25,1503,1412.82,406
202012,HC-B,32,1735,1457.4,694
202012,BY-Y,42,2379,2307.63,952
202012,NM-D,37,2040,1917.6,612
202012,ED-R,16,1601,1360.85,592
202012,TX-O,44,2374,2207.82,831
202012,OE-Q,11,2127,1999.38,851
202012,JN-H,43,637,598.78,255
202012,UQ-P,20,541,519.36,168
