îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202003,KJ-N,28,1514,1347.46,484
202003,KF-Q,31,1023,900.24,399
202003,GT-H,34,2499,2174.13,800
202003,CQ-L,15,448,367.36,130
202003,RU-Q,47,300,288,90
202003,FM-T,11,1557,1385.73,529
202003,UR-K,6,380,311.6,99
202003,HZ-X,32,1617,1552.32,404
202003,LZ-O,12,2417,2126.96,653
202003,QY-A,24,1370,1123.4,438
202003,OO-V,9,1741,1427.62,575
202003,DA-Q,37,2324,2138.08,930
202003,BH-Z,31,455,409.5,168
202003,SF-J,45,2185,2032.05,808
202003,ZL-V,38,2462,2363.52,862
202003,RN-U,36,2403,2306.88,721
202003,VO-B,27,1260,1134,466
202003,LQ-D,28,2121,1866.48,806
202003,XK-T,8,2396,2060.56,863
202003,XT-R,30,1624,1347.92,536
202003,TP-N,14,2021,1738.06,546
202003,DE-W,35,2498,2298.16,849
202003,ZC-N,47,463,384.29,130
202003,VU-W,5,230,193.2,81
202003,SA-H,30,2180,1787.6,654
202003,PJ-O,17,2475,2079,693
202003,NB-A,13,1692,1404.36,677
202003,JM-K,9,591,573.27,183
202003,VB-Q,9,284,258.44,102
202003,IS-J,27,1049,881.16,388
202003,ZM-F,9,1784,1712.64,535
202003,PR-P,23,1190,1059.1,464
202003,XK-R,38,299,251.16,93
202003,TH-Q,15,575,557.75,230
202003,UX-H,43,1774,1667.56,479
202003,MA-F,34,959,891.87,288
202003,LA-A,22,802,665.66,209
202003,FR-A,49,341,293.26,99
202003,KE-X,18,2170,1822.8,694
202003,LV-X,9,1708,1537.2,581
202003,TG-G,40,2368,2012.8,805
202003,CZ-V,21,795,731.4,254
202003,FZ-Q,20,2443,2076.55,831
202003,XE-J,41,353,296.52,127
202003,JG-S,28,2292,2085.72,848
202003,BF-I,37,798,686.28,271
202003,RC-N,22,1630,1450.7,456
202003,CX-M,21,1282,1205.08,321
202003,EH-K,31,1525,1296.25,610
202003,KA-X,5,110,106.7,36
202003,FT-V,41,1419,1277.1,539
202003,DO-I,34,1543,1388.7,417
202003,IX-Z,42,786,668.1,204
202003,DL-F,26,908,780.88,272
202003,XX-F,8,983,835.55,393
202003,GG-Y,8,2065,1879.15,558
202003,JI-D,7,1168,969.44,456
202003,KD-U,22,1735,1544.15,486
202003,GE-P,40,1366,1174.76,382
202003,RY-W,36,528,506.88,158
202003,BW-V,16,1718,1614.92,481
202003,AI-F,11,355,305.3,114
202003,CS-P,32,703,590.52,239
202003,SI-N,48,1400,1190,420
202003,KH-D,37,150,142.5,56
202003,EB-X,5,955,849.95,363
202003,BA-K,24,2353,2023.58,800
202003,IH-A,39,1908,1850.76,477
202003,TZ-U,46,1339,1245.27,362
202003,EH-V,43,530,445.2,159
202003,SX-Z,10,1148,941.36,448
202003,MK-Z,37,1147,1032.3,390
202003,CI-N,39,834,742.26,225
202003,NW-J,40,2384,2193.28,834
202003,SK-Z,43,767,636.61,276
202003,RF-I,5,329,312.55,99
202003,YL-Q,35,2225,1891.25,846
202003,BY-Y,16,1746,1536.48,541
202003,KF-Q,41,1342,1127.28,497
202003,LI-E,17,327,307.38,88
202003,RO-Z,10,1465,1230.6,454
202003,HT-F,31,524,482.08,136
202003,ZC-U,31,2495,2245.5,823
202003,RC-H,40,1251,1163.43,400
202003,FL-J,28,2475,2128.5,916
202003,SV-Q,38,1633,1339.06,441
202003,DS-I,37,1384,1314.8,401
202003,FH-K,30,891,810.81,356
202003,MI-R,50,689,654.55,248
202003,KZ-O,25,561,488.07,191
202003,PQ-L,10,1912,1606.08,593
202003,PZ-J,24,999,959.04,360
202003,VR-X,44,530,514.1,154
202003,PW-Z,18,1700,1496,476
202003,FH-P,19,1592,1528.32,414
202003,EU-N,26,617,524.45,197
202003,YD-G,16,390,354.9,105
202003,JC-P,22,1269,1065.96,444
202003,AC-Y,40,1477,1255.45,576
202003,SU-U,36,2459,2114.74,738
202003,GF-C,19,1219,1072.72,488
202003,ON-U,30,2287,2195.52,823
202003,DL-J,39,1198,1162.06,311
