îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202009,VS-Q,50,2018,1796.02,626
202009,GS-R,17,2356,2191.08,613
202009,MO-G,23,357,335.58,118
202009,SS-T,12,1072,975.52,322
202009,UM-R,38,355,308.85,142
202009,TD-R,43,300,249,93
202009,NP-I,6,2365,2104.85,615
202009,QZ-N,39,1164,1129.08,338
202009,LX-S,9,1605,1348.2,401
202009,KI-Z,32,674,647.04,222
202009,ZX-M,28,1293,1150.77,478
202009,RJ-F,27,2355,2190.15,895
202009,GU-W,18,327,317.19,111
202009,SL-K,22,2410,2241.3,603
202009,PL-I,18,1028,842.96,267
202009,HC-P,42,2340,2035.8,796
202009,EW-B,50,996,876.48,259
202009,CA-B,13,321,276.06,128
202009,AN-B,17,997,847.45,389
202009,QY-V,25,2217,1884.45,887
202009,YD-O,17,2258,2099.94,700
202009,VV-B,18,1239,1065.54,421
202009,SQ-O,31,2493,2143.98,623
202009,ER-O,49,746,611.72,216
202009,SK-A,14,1586,1411.54,619
202009,XH-X,17,1277,1123.76,485
202009,ZM-C,13,2270,2043,590
202009,DE-O,29,985,945.6,355
202009,MU-Y,7,500,430,150
202009,IZ-F,15,1916,1781.88,671
202009,NK-I,18,1957,1820.01,705
202009,QZ-Q,45,1789,1574.32,716
202009,PN-Y,21,947,871.24,294
202009,FQ-B,33,1026,954.18,267
202009,YC-L,32,1566,1503.36,438
202009,CW-O,13,1198,1078.2,300
202009,PL-P,18,1952,1620.16,488
202009,BA-C,14,983,943.68,265
202009,JU-S,39,2452,2206.8,956
202009,VZ-B,40,1496,1421.2,479
202009,UN-F,22,1360,1292,462
202009,ZR-C,43,1123,1066.85,371
202009,VP-R,41,1832,1520.56,641
202009,VF-X,47,2449,2057.16,759
202009,ME-B,6,2052,1928.88,636
202009,UO-T,12,1913,1702.57,708
202009,LZ-L,14,1326,1127.1,345
202009,HN-U,30,1258,1169.94,415
202009,SA-P,50,2276,1911.84,751
202009,YV-Y,40,866,788.06,329
202009,QX-R,27,161,148.12,52
202009,KG-F,18,529,476.1,196
202009,WI-F,47,1822,1621.58,656
202009,BA-E,7,1701,1428.84,425
202009,JH-G,27,508,452.12,198
202009,KI-I,14,696,640.32,271
202009,RV-X,30,1075,1032,430
202009,IL-X,20,1605,1444.5,449
202009,MK-V,49,1357,1194.16,407
202009,YY-R,8,1646,1530.78,444
202009,FU-K,20,454,435.84,182
202009,RF-I,18,1648,1384.32,494
202009,IP-T,8,1803,1622.7,685
202009,VT-G,25,294,276.36,97
202009,VF-V,18,1431,1287.9,529
202009,ZI-S,37,2157,2092.29,690
202009,NQ-G,41,2492,2392.32,897
202009,CV-J,29,2240,1836.8,582
202009,VY-W,11,470,451.2,160
202009,DP-Q,24,291,270.63,116
202009,PP-A,29,2476,2203.64,644
202009,ZC-K,11,961,922.56,298
202009,EZ-E,33,311,286.12,87
202009,GG-R,37,1646,1563.7,412
202009,JL-V,7,261,227.07,89
202009,GQ-T,49,817,694.45,286
202009,YO-G,17,2423,2326.08,848
202009,UV-E,46,455,404.95,137
202009,ED-M,49,421,395.74,135
202009,KP-X,8,226,187.58,90
202009,SA-B,24,638,618.86,230
202009,VS-W,27,1190,1154.3,393
202009,OI-D,43,1458,1399.68,554
202009,BY-I,14,154,143.22,39
202009,WK-E,30,2384,2145.6,882
202009,YE-B,38,1293,1060.26,375
202009,AQ-C,19,2412,2243.16,603
202009,UI-Q,48,2200,1870,748
202009,ZR-Q,42,233,191.06,68
202009,JH-T,10,1066,948.74,373
202009,ZB-N,24,1945,1614.35,506
202009,HN-E,10,357,303.45,100
202009,SI-K,20,618,593.28,185
202009,VP-L,17,867,728.28,312
202009,BU-J,14,410,364.9,148
202009,AM-C,6,292,259.88,79
202009,EX-O,39,281,261.33,107
202009,HU-K,47,208,180.96,60
202009,GM-H,30,650,533,202
202009,CT-C,17,1891,1645.17,756
202009,LO-O,37,1023,900.24,266
202009,RF-Z,35,1607,1398.09,546
202009,RY-D,35,2351,2092.39,635
202009,UA-K,37,1818,1545.3,455
202009,HV-A,13,2395,2203.4,599
202009,CN-P,46,1633,1388.05,539
202009,HI-D,36,1810,1719.5,561
202009,MQ-Q,14,2307,2053.23,900
202009,BQ-K,32,1266,1126.74,317
202009,KB-S,23,145,129.05,38
202009,GU-G,29,422,400.9,148
202009,XY-M,32,1613,1532.35,548
202009,AA-Y,23,2055,1746.75,801
202009,ZS-J,18,2488,2214.32,921
202009,EE-G,11,2151,2043.45,624
202009,YJ-F,11,514,462.6,139
202009,TN-B,10,2129,2065.13,554
202009,YX-J,13,637,598.78,210
202009,QX-T,11,1129,1072.55,373
202009,MY-O,26,1583,1440.53,586
202009,KN-B,42,547,508.71,137
202009,BG-C,33,1888,1680.32,566
202009,RX-T,18,2141,1841.26,835
202009,MV-E,41,1767,1678.65,530
202009,NP-B,46,1709,1606.46,615
202009,IH-M,42,407,350.02,114
202009,BK-K,20,328,268.96,105
202009,FX-B,25,2387,2291.52,692
202009,NX-N,16,935,841.5,234
202009,VL-A,43,435,382.8,126
202009,EJ-C,18,849,696.18,221
202009,DP-A,34,1060,1017.6,360
202009,JK-T,30,747,657.36,261
202009,SJ-M,21,971,864.19,388
202009,CU-B,7,578,543.32,225
202009,AQ-Z,7,1139,933.98,308
202009,OF-U,6,381,361.95,145
202009,FB-U,34,1328,1181.92,438
202009,KD-J,47,1491,1222.62,373
202009,TP-N,32,698,670.08,265
202009,FG-W,16,1973,1874.35,710
202009,TW-K,19,1897,1631.42,588
202009,BE-G,22,2067,1715.61,661
202009,AW-C,28,2488,2413.36,722
202009,ZZ-Y,25,960,864,278
202009,JE-L,14,265,249.1,98
202009,PO-K,38,696,591.6,237
202009,GE-I,42,1933,1701.04,599
202009,PS-J,42,2405,2188.55,866
202009,HQ-F,17,1621,1377.85,421
202009,BS-H,32,1160,1113.6,429
202009,BP-U,24,407,350.02,126
202009,UO-D,34,2234,1943.58,871
202009,AX-Q,47,2446,2299.24,978
202009,MD-K,17,481,423.28,125
202009,VC-R,36,894,759.9,358
202009,VE-Y,33,454,426.76,154
202009,SQ-M,13,1050,945,263
202009,ZT-P,24,1582,1313.06,538
202009,OY-E,43,777,660.45,303
202009,CJ-X,43,1503,1292.58,586
202009,VM-M,29,2237,1968.56,693
202009,AD-P,50,190,167.2,72
202009,HF-M,18,872,732.48,235
202009,MK-U,13,641,525.62,173
202009,LQ-O,45,300,291,84
202009,UN-U,21,1853,1630.64,482
202009,WZ-B,19,104,94.64,42
202009,AI-A,44,111,107.67,33
202009,AQ-Q,11,642,526.44,218
202009,FC-B,28,1506,1310.22,452
202009,EX-D,15,1562,1280.84,453
202009,CA-F,40,1579,1484.26,553
202009,TK-S,11,898,844.12,287
202009,EG-L,10,294,246.96,79
202009,BB-F,29,1370,1164.5,343
202009,YM-R,40,1702,1565.84,528
202009,WI-U,9,343,284.69,106
202009,NS-F,31,470,408.9,122
202009,CN-J,5,2070,1925.1,642
202009,ML-I,35,244,212.28,98
202009,XL-V,29,1151,1081.94,368
202009,MI-O,22,2049,1926.06,615
202009,GK-S,23,1293,1176.63,453
202009,OT-W,24,712,669.28,235
