îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201908,OB-D,46,2126,2019.7,702
201908,HD-S,16,1810,1502.3,652
201908,UO-N,13,460,391,161
201908,SV-L,35,472,429.52,146
201908,SG-K,21,303,293.91,94
201908,RP-G,27,455,432.25,141
201908,FS-J,34,1560,1450.8,452
201908,PO-D,47,1950,1833,488
201908,OG-H,38,584,525.6,187
201908,JS-K,17,1827,1571.22,639
201908,SC-Q,30,2456,2063.04,663
201908,IL-Q,31,424,377.36,157
201908,BF-P,49,1530,1392.3,444
201908,KP-H,42,385,342.65,119
201908,BY-X,25,244,209.84,95
201908,QY-T,39,1830,1701.9,494
201908,XI-B,12,361,306.85,123
201908,JC-W,16,1667,1583.65,583
201908,ZY-B,40,666,612.72,180
201908,CH-I,25,2028,1865.76,548
201908,XH-N,31,1323,1098.09,331
201908,NU-L,23,235,192.7,66
201908,CR-L,36,2318,1993.48,695
201908,TY-H,49,2408,2239.44,939
201908,ZH-G,35,2087,2024.39,563
201908,HC-F,16,2087,1753.08,814
201908,TH-H,8,386,351.26,151
201908,TH-I,19,2257,2144.15,700
201908,FF-A,7,1278,1060.74,332
201908,RD-G,26,234,219.96,66
201908,ZZ-Z,48,1189,1153.33,345
201908,QY-E,14,717,695.49,179
201908,PT-O,39,1187,1115.78,368
201908,OJ-O,9,1518,1396.56,562
201908,BO-R,9,2479,2305.47,843
201908,JZ-M,19,1777,1474.91,444
201908,ZC-I,28,866,840.02,303
201908,SM-A,28,1533,1364.37,567
201908,BF-S,26,2189,1926.32,635
201908,YA-G,47,1022,991.34,409
201908,SB-G,32,1388,1179.8,500
201908,AB-C,23,1390,1264.9,348
201908,OZ-J,47,1336,1202.4,481
201908,LW-C,49,2422,1986.04,848
201908,GC-H,27,1533,1272.39,429
201908,NT-S,15,422,400.9,143
201908,HS-E,5,1598,1342.32,479
201908,AR-T,6,1515,1287.75,439
201908,VU-G,25,1172,1007.92,410
201908,DD-H,33,586,539.12,223
201908,KE-I,21,137,131.52,40
201908,MA-R,9,1413,1299.96,410
201908,QT-Q,15,1448,1303.2,463
201908,UQ-T,47,1397,1285.24,405
201908,SS-H,38,628,571.48,214
201908,YH-F,9,1646,1580.16,609
201908,HY-A,44,656,564.16,256
201908,RP-S,35,525,435.75,173
201908,EO-J,35,1994,1694.9,738
201908,RZ-C,40,2368,2083.84,947
201908,PL-M,24,305,277.55,104
201908,JJ-G,43,189,170.1,55
201908,AX-L,6,2486,2311.98,771
201908,ZH-E,7,1597,1549.09,639
201908,QY-L,33,1935,1664.1,503
201908,MC-U,43,1828,1700.04,567
201908,SR-F,47,571,513.9,206
201908,ZV-R,19,746,708.7,269
201908,DQ-B,35,1450,1319.5,421
201908,AP-D,43,2279,2096.68,912
201908,XF-X,6,441,401.31,176
201908,FE-I,49,1135,1100.95,363
201908,PP-L,30,1369,1286.86,452
201908,ZI-I,33,960,835.2,336
201908,OE-O,48,2025,1802.25,668
201908,OG-I,49,1909,1699.01,687
201908,WK-H,13,420,348.6,164
201908,TR-Y,6,923,830.7,295
201908,EC-O,37,654,588.6,177
201908,GR-J,31,1016,985.52,264
201908,CO-T,45,812,738.92,203
201908,CH-N,22,488,444.08,156
201908,EQ-G,43,760,706.8,304
201908,RJ-K,20,1245,1095.6,361
201908,AY-V,24,1140,957.6,456
201908,YH-Q,23,1535,1258.7,476
201908,XC-A,9,225,200.25,70
201908,YH-I,5,1182,981.06,461
201908,CU-N,49,1371,1288.74,480
201908,EN-P,9,632,581.44,253
201908,KW-H,21,197,161.54,71
201908,LB-E,5,1660,1543.8,581
201908,KK-E,14,1872,1628.64,730
201908,JO-Z,6,156,137.28,42
201908,LC-A,46,991,872.08,258
201908,XQ-K,46,1579,1468.47,521
201908,EH-R,20,2169,1930.41,672
201908,VB-P,11,292,239.44,91
201908,KI-W,29,1849,1682.59,647
201908,QS-A,37,162,149.04,62
201908,TF-R,21,1756,1545.28,474
201908,UY-B,32,1924,1847.04,770
201908,FK-O,9,2073,1741.32,767
201908,MV-A,32,385,331.1,96
201908,OE-Q,5,730,605.9,270
201908,WC-H,13,1563,1453.59,547
201908,OV-M,22,2236,1967.68,604
201908,UZ-H,7,166,152.72,55
201908,QQ-O,50,1038,851.16,332
201908,AA-A,37,1425,1211.25,371
201908,CP-R,46,2190,2036.7,701
201908,IS-V,49,615,590.4,191
201908,FZ-M,41,315,280.35,107
201908,VF-X,32,1989,1869.66,597
201908,EM-E,36,1616,1341.28,452
201908,HW-R,47,1664,1564.16,632
201908,QE-D,18,227,213.38,57
201908,RO-D,41,295,265.5,112
201908,ZY-Z,32,2309,2147.37,785
201908,HN-F,20,1322,1282.34,436
201908,OA-F,20,2407,2190.37,891
201908,VN-I,49,754,686.14,287
201908,CE-I,41,456,410.4,128
201908,VE-R,35,931,903.07,261
201908,RB-Q,22,1343,1248.99,416
201908,PZ-V,48,186,171.12,47
201908,UV-V,50,1979,1721.73,534
201908,MU-T,48,2371,2133.9,782
201908,NP-H,37,391,355.81,125
201908,HD-X,11,1494,1344.6,418
201908,MP-Y,21,1004,923.68,271
201908,KK-U,49,2352,2163.84,776
201908,ZK-D,36,900,828,261
201908,AH-A,18,865,743.9,268
201908,CR-Z,11,729,663.39,262
201908,TG-T,34,382,317.06,153
201908,LE-K,49,218,183.12,81
201908,AI-J,46,1549,1425.08,449
201908,XE-U,22,2094,1884.6,733
201908,JS-Q,46,1559,1418.69,499
201908,IR-Z,18,621,602.37,155
201908,GM-O,5,2367,2224.98,947
201908,KU-K,38,303,278.76,76
201908,SY-N,40,1975,1817,573
201908,WX-L,43,1321,1241.74,515
201908,RG-D,6,2124,1869.12,743
201908,GA-I,46,1688,1552.96,591
201908,QB-X,17,120,112.8,35
201908,SY-L,37,753,647.58,301
201908,PV-H,28,1561,1436.12,421
201908,AP-R,49,1088,968.32,359
201908,TW-F,28,335,324.95,127
201908,CA-P,10,440,382.8,172
201908,AP-P,40,1951,1794.92,585
201908,JS-Y,49,1625,1430,601
201908,XE-Z,50,2177,1893.99,675
201908,LT-Z,27,1929,1678.23,559
201908,DN-J,41,1610,1513.4,515
201908,UG-F,5,1912,1739.92,746
201908,JD-S,12,883,812.36,221
201908,YS-R,49,1100,913,374
201908,AB-P,48,1573,1525.81,393
201908,YX-R,27,1294,1190.48,324
201908,PJ-P,8,1270,1168.4,495
201908,XJ-H,40,2481,2356.95,918
201908,IM-I,42,1041,936.9,416
201908,NK-X,7,1113,968.31,345
201908,MN-J,19,330,287.1,96
201908,ME-N,41,1908,1812.6,611
201908,ZF-R,46,2276,1866.32,797
201908,LS-K,19,1044,908.28,261
201908,YP-R,13,980,862.4,343
201908,NK-A,39,2380,2261,762
201908,NR-E,28,2301,2047.89,828
201908,AM-W,39,922,857.46,286
201908,NC-E,47,2193,1907.91,548
201908,BX-P,29,2002,1901.9,581
201908,RU-H,15,474,388.68,156
201908,TQ-P,21,1825,1660.75,657
201908,GI-C,19,1989,1929.33,676
201908,MB-N,49,2110,1877.9,654
201908,XI-B,7,556,494.84,139
201908,AM-Y,46,921,893.37,295
201908,LS-E,31,801,736.92,280
201908,VK-V,31,1913,1740.83,536
201908,HZ-Q,10,631,586.83,202
201908,EJ-G,41,1256,1205.76,502
