îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201809,UU-P,45,"1,292","1,189",478
201809,PL-P,16,"1,091","1,026",371
201809,ZD-F,6,"2,160","1,922",626
201809,PC-D,16,808,719,299
201809,FL-Q,22,"1,005",844,382
201809,NV-Y,15,507,416,198
201809,PP-W,48,"1,943","1,865",544
201809,PP-J,16,"2,061","1,772",618
201809,DJ-O,23,"1,320","1,280",383
201809,PK-N,45,"1,185","1,126",474
201809,SJ-U,46,518,451,166
201809,OV-O,20,963,876,250
201809,VW-V,6,992,903,317
201809,BF-U,49,"1,136",954,409
201809,MG-R,31,572,532,160
201809,MX-V,40,"1,824","1,514",657
201809,NY-M,21,877,754,307
201809,WG-W,41,"2,069","1,759",662
201809,GJ-O,30,"2,341","1,990",913
201809,XA-Y,49,278,253,100
201809,UU-R,13,"1,215","1,057",377
201809,TR-L,13,426,400,107
201809,FX-R,25,632,550,177
201809,QA-V,37,160,149,45
201809,GH-L,27,528,433,164
201809,MR-X,21,921,866,304
201809,ZL-J,11,"1,946","1,810",681
201809,CL-U,26,"2,101","1,807",588
201809,RJ-Z,20,291,276,116
201809,LM-I,19,"2,054","1,766",822
201809,TM-R,7,"1,270","1,232",394
201809,CM-U,8,"1,015",985,376
201809,NZ-J,23,732,637,293
201809,WL-V,20,"1,096",899,438
201809,NM-O,48,254,213,66
201809,UA-E,38,"2,400","2,208",888
201809,PP-X,31,"1,387","1,234",347
201809,TS-J,39,"1,720","1,496",568
201809,HP-E,38,"1,196","1,017",347
201809,JQ-V,32,"2,462","2,290",763
201809,WC-K,33,"1,470","1,264",500
201809,XX-C,34,572,555,217
201809,MJ-Y,49,"1,019",907,275
201809,MN-J,31,340,282,129
201809,DH-I,17,"1,568","1,333",423
201809,PS-N,29,107,94,39
201809,UZ-P,22,"1,947","1,674",526
