îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202011,ND-D,37,777,756.6,296
202011,GE-P,20,820,808.5,360
202011,VE-V,33,693,678.16,297
202011,HL-C,19,836,807.36,285
202011,PI-N,9,684,667.36,288
202011,NC-E,5,685,656.64,295
202011,WH-D,21,231,231.83,84
202011,BS-I,33,759,722.95,264
202011,FK-V,49,196,195.02,98
202011,HH-H,27,702,713,243
202011,SU-D,7,392,379.27,154
202011,FS-B,7,112,113.85,49
202011,UL-P,44,484,470.25,176
202011,AV-Q,6,606,589.76,258
202011,UM-K,17,459,433.2,170
202011,SR-E,30,330,328,150
202011,YH-Q,7,567,557.62,252
202011,ZB-H,33,363,334.4,132
202011,UG-D,49,392,402.55,147
202011,RW-B,7,91,89.24,28
202011,HF-W,8,112,109.61,48
202011,JB-Q,7,651,626.88,252
202011,RH-A,31,186,177.6,93
202011,FW-E,29,232,212.16,87
202011,TV-V,19,304,296.4,114
202011,QZ-N,8,296,292.05,120
202011,ZM-A,13,234,229.44,104
202011,KL-L,21,651,627.95,231
202011,HT-U,17,833,798.72,357
202011,XS-V,30,750,753.39,330
202011,GZ-F,42,126,109.44,42
202011,DE-T,32,128,123,32
202011,VJ-E,30,840,833.98,300
202011,VZ-E,44,440,413.82,176
202011,WM-M,46,506,492.1,184
202011,UE-T,36,360,350.46,144
202011,II-C,50,850,845.84,300
202011,SS-J,28,784,771.26,280
202011,FY-X,49,490,500.94,196
202011,AF-E,32,448,435.84,192
202011,DN-V,5,280,282,100
202011,RH-H,25,400,403.92,150
202011,CU-G,32,192,198.94,64
202011,MB-V,38,646,600.4,228
202011,QJ-E,5,961,845.68,356
202011,HP-Z,28,1876,1613.36,638
202011,OB-J,19,142,122.12,50
202011,JX-V,32,2464,2266.88,616
202011,NW-N,30,1126,957.1,327
202011,BR-E,28,762,739.14,251
202011,BF-O,7,2401,2256.94,912
202011,PG-R,33,2424,2060.4,873
202011,EO-W,7,829,721.23,282
202011,ST-G,27,2439,2170.71,805
202011,FK-A,24,721,699.37,260
202011,DX-Q,45,417,404.49,142
202011,GG-Z,41,2492,2392.32,723
202011,MH-W,21,1152,944.64,346
202011,TG-D,31,1954,1699.98,508
202011,TN-B,11,623,604.31,174
202011,PG-E,16,2044,1982.68,756
202011,HK-W,31,1244,1094.72,423
202011,IU-D,11,1155,1108.8,335
202011,ZE-Y,49,2410,2289.5,868
202011,BA-B,13,1192,1060.88,381
202011,QQ-H,36,1134,997.92,284
202011,YX-K,47,781,749.76,281
202011,WN-Y,16,2414,2172.6,941
202011,JZ-P,8,837,703.08,218
202011,OE-Z,26,129,105.78,50
202011,HU-Y,34,328,311.6,131
202011,HM-H,45,244,231.8,71
202011,YA-C,34,2310,1917.3,924
202011,ZU-O,27,2065,1899.8,785
202011,FP-G,32,2091,1840.08,774
202011,IJ-A,42,2500,2100,650
202011,HZ-Q,39,1915,1570.3,709
202011,RY-R,16,568,511.2,148
202011,ZH-U,8,239,222.27,62
202011,BN-T,35,1380,1173,511
202011,YH-Y,38,1426,1340.44,499
202011,KB-V,26,828,720.36,282
202011,KQ-R,28,1619,1489.48,567
202011,FM-B,44,460,395.6,120
202011,WN-K,48,661,627.95,198
202011,JG-H,43,1484,1276.24,579
202011,YT-P,7,347,288.01,118
202011,TX-A,8,489,474.33,196
202011,JR-L,10,936,804.96,328
202011,BW-D,14,187,157.08,49
202011,JZ-V,22,1183,1041.04,379
202011,TK-Q,18,446,414.78,129
202011,CZ-Q,46,2085,1918.2,771
202011,RM-U,5,1890,1549.8,662
202011,CF-I,28,1133,1065.02,329
202011,JL-A,21,1097,998.27,274
202011,QC-P,37,518,440.3,192
202011,KK-M,23,610,500.2,165
202011,LE-D,14,604,549.64,223
202011,ZM-F,29,1781,1691.95,606
202011,DP-M,15,1879,1709.89,601
202011,PB-R,20,2370,2061.9,830
202011,MD-E,18,2011,1870.23,664
202011,HQ-P,5,1416,1288.56,354
202011,RY-L,45,2134,1899.26,619
202011,YJ-Z,32,1748,1433.36,542
202011,KE-I,6,1583,1440.53,522
202011,RU-U,34,1649,1385.16,429
202011,VB-W,7,1489,1325.21,417
202011,UP-V,44,1819,1509.77,673
202011,EL-U,47,2289,2037.21,870
202011,BW-V,6,290,272.6,75
202011,XJ-L,22,272,239.36,101
202011,HI-A,38,1929,1813.26,617
202011,ZK-N,46,913,766.92,247
202011,BL-K,38,1218,1181.46,329
202011,II-Y,16,243,201.69,73
202011,DB-M,31,1716,1664.52,532
202011,WE-D,49,2471,2199.19,865
202011,KD-Y,37,1161,1010.07,464
202011,AR-R,38,1473,1325.7,427
202011,CJ-N,43,1863,1602.18,522
202011,XT-H,48,345,313.95,90
202011,RG-Q,15,2147,2018.18,601
202011,QK-H,48,859,704.38,318
202011,RD-S,18,1839,1747.05,717
202011,OY-H,5,2410,2313.6,819
202011,MH-Y,35,296,266.4,107
202011,UV-S,6,358,300.72,100
202011,KN-R,39,703,611.61,225
202011,LT-B,21,1427,1198.68,442
202011,EG-N,48,393,326.19,98
202011,SW-P,32,217,188.79,82
202011,UK-P,37,710,631.9,270
202011,SA-E,32,711,668.34,185
202011,CH-R,14,1004,923.68,291
202011,YS-T,35,2172,1998.24,543
202011,LK-R,31,2071,1843.19,621
202011,KX-Z,8,466,396.1,135
202011,WX-Y,41,1017,976.32,325
202011,UI-J,19,1814,1687.02,580
202011,HE-F,28,1084,932.24,423
202011,JM-O,44,2218,1929.66,665
202011,UH-S,18,1877,1820.69,657
202011,ID-M,39,152,139.84,55
202011,DV-I,11,944,896.8,255
202011,GD-L,39,1923,1788.39,538
202011,SC-Y,8,1484,1246.56,519
202011,GB-S,50,1685,1533.35,640
202011,QF-B,45,121,116.16,46
202011,GA-B,12,1729,1625.26,536
202011,TF-G,18,963,885.96,337
202011,BX-H,42,2327,2117.57,721
202011,ND-Y,41,1130,926.6,339
202011,YF-R,19,983,806.06,344
202011,FG-Y,41,493,453.56,153
202011,KF-A,50,1682,1480.16,606
202011,OZ-N,40,2198,2132.06,857
202011,ER-N,50,718,603.12,266
202011,RA-B,19,983,835.55,354
202011,LV-J,34,2469,2197.41,938
202011,UC-Z,50,1649,1434.63,610
202011,VM-X,31,1199,1127.06,480
202011,RV-B,33,2488,2388.48,746
202011,QX-W,35,2207,2118.72,596
202011,PS-F,40,1645,1513.4,576
202011,QI-I,16,821,689.64,205
202011,PC-J,30,808,743.36,315
202011,VM-I,24,491,461.54,196
202011,LI-G,8,147,124.95,44
202011,VY-P,49,1947,1849.65,526
202011,RE-P,25,2142,2034.9,664
202011,KO-V,29,528,464.64,180
202011,CJ-L,32,243,233.28,97
202011,FN-F,45,819,704.34,238
202011,ZW-E,14,164,154.16,64
202011,YA-T,9,1051,903.86,305
202011,BT-W,16,452,433.92,158
202011,PY-H,15,2388,2244.72,740
202011,XF-B,36,2278,2004.64,820
202011,LJ-J,40,2033,1911.02,813
202011,JT-J,33,400,368,128
202011,LF-J,6,1962,1903.14,667
202011,PS-R,19,1454,1395.84,364
202011,OL-O,47,2079,1933.47,790
202011,HB-W,20,2177,2024.61,544
202011,VS-Q,47,157,128.74,58
202011,ON-W,24,823,699.55,305
202011,JT-X,47,1857,1597.02,501
202011,RG-V,39,1962,1785.42,706
202011,AU-P,50,1434,1290.6,387
202011,OV-Y,6,825,709.5,231
202011,AB-M,15,566,509.4,175
202011,XU-D,19,795,659.85,254
202011,UV-I,30,2278,2141.32,775
202011,AA-A,35,1590,1431,461
202011,ZN-S,46,1040,998.4,302
202011,ZU-S,31,852,749.76,324
202011,LX-U,44,2483,2383.68,993
202011,MF-E,14,648,609.12,246
202011,XF-E,5,2186,2032.98,809
202011,WC-M,22,395,331.8,122
202011,MN-J,23,1772,1506.2,585
202011,MS-D,19,705,592.2,254
202011,HZ-I,43,349,289.67,112
202011,TR-W,26,2225,1891.25,757
202011,PZ-X,27,2044,1839.6,511
202011,FB-Y,9,346,307.94,125
202011,HW-F,46,866,831.36,251
202011,HT-H,46,737,700.15,184
202011,AQ-R,22,630,567,208
202011,BK-I,11,580,481.4,151
202011,HA-V,27,1739,1669.44,556
202011,GO-I,26,778,661.3,195
202011,NC-R,50,1705,1432.2,665
202011,PM-A,13,2372,2277.12,688
202011,LH-U,8,661,601.51,198
202011,CI-D,35,916,815.24,256
202011,CN-D,50,1336,1189.04,334
202011,XT-H,15,791,648.62,245
202011,WN-T,38,899,755.16,243
202011,FJ-M,45,1160,962.8,452
202011,EC-P,24,1283,1116.21,385
202011,DY-W,45,593,509.98,213
202011,BN-U,26,1101,957.87,363
202011,GP-J,28,567,504.63,198
202011,FK-N,35,2250,2115,810
202011,OX-W,25,1464,1273.68,586
202011,BA-K,43,1634,1454.26,425
202011,RM-A,47,739,702.05,207
202011,QH-L,17,389,377.33,152
202011,AC-V,42,1187,1115.78,332
202011,YA-H,22,1791,1611.9,484
202011,UV-B,28,2273,2045.7,614
202011,AS-B,50,627,545.49,176
202011,UC-N,5,1824,1641.6,529
202011,YH-K,17,1793,1488.19,502
202011,DA-F,6,209,183.92,65
202011,AO-Y,16,670,596.3,221
202011,QC-G,28,1399,1217.13,434
202011,GK-H,5,1674,1540.08,452
202011,VS-I,45,348,320.16,129
202011,WG-E,8,210,193.2,78
202011,IP-J,11,834,808.98,317
