îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202010,FC-F,33,363,349.86,165
202010,MZ-M,40,680,640.3,280
202010,ER-V,27,540,527,189
202010,QV-S,21,693,671.04,273
202010,GS-I,8,680,662.51,232
202010,BG-W,13,494,500,221
202010,JP-H,41,820,795.84,328
202010,RO-C,48,336,351.82,144
202010,ZJ-L,31,775,772.24,310
202010,JZ-K,14,532,502.55,196
202010,ZM-D,12,132,124.16,60
202010,WH-P,35,875,837.9,280
202010,MS-C,10,680,649.8,290
202010,LA-H,11,429,402.8,176
202010,LJ-B,18,630,615.95,234
202010,OU-C,17,748,732.35,255
202010,TE-S,37,333,317.19,111
202010,SZ-X,6,528,518.42,234
202010,LC-I,8,336,334.62,136
202010,XL-R,34,884,879.12,374
202010,TH-Q,22,330,329.8,132
202010,OG-O,20,860,837.11,360
202010,AW-T,50,400,373.35,150
202010,GZ-V,18,594,580.14,252
202010,OF-T,39,585,554.8,234
202010,TS-N,5,455,434.88,170
202010,LV-P,28,532,533.12,252
202010,DI-F,23,276,281.16,115
202010,GH-D,50,350,332.71,150
202010,ZL-O,40,720,696,240
202010,YA-A,18,684,650.88,288
202010,HK-N,35,245,222.13,105
202010,LC-Y,7,371,357.93,140
202010,RS-H,45,720,724.68,270
202010,NL-H,10,420,413.82,160
202010,UH-I,21,882,890,399
202010,BJ-P,42,672,648.96,252
202010,OV-S,7,301,286.08,112
202010,VP-B,46,506,515.48,184
202010,ZV-Y,10,410,401.8,170
202010,SF-K,35,665,635.35,280
202010,ZQ-W,21,336,329.28,147
202010,FZ-O,18,486,474.21,180
202010,SD-P,14,700,671.65,252
202010,YA-U,14,756,744.48,308
202010,QB-O,40,320,320.46,120
202010,FA-E,46,138,151.9,46
202010,FP-H,35,2246,2088.78,809
202010,LJ-C,32,914,840.88,302
202010,QG-R,21,652,580.28,248
202010,KC-R,13,1042,885.7,365
202010,XS-L,33,251,215.86,83
202010,EB-O,33,336,309.12,104
202010,GK-Q,38,1981,1901.76,674
202010,XO-A,19,2378,2045.08,618
202010,IY-Z,9,731,650.59,190
202010,LX-I,30,2499,2349.06,950
202010,XJ-G,30,331,321.07,119
202010,MW-N,16,1556,1369.28,451
202010,UZ-O,16,1854,1594.44,593
202010,YJ-C,47,243,206.55,85
202010,VZ-E,34,1815,1560.9,708
202010,YF-M,11,1237,1063.82,359
202010,SW-D,37,316,262.28,107
202010,PC-E,32,1280,1216,474
202010,ZE-C,40,2149,1955.59,731
202010,BH-V,25,2384,2240.96,715
202010,KX-N,44,1110,999,411
202010,TQ-K,38,1118,1084.46,335
202010,YQ-O,39,2084,2000.64,521
202010,PS-G,39,2264,1856.48,566
202010,ZZ-R,42,392,325.36,145
202010,IB-B,32,771,717.03,308
202010,OE-X,32,833,799.68,292
202010,AQ-Y,47,938,769.16,272
202010,VB-E,50,2322,2229.12,906
202010,PN-E,48,1957,1878.72,685
202010,XK-B,41,2115,1776.6,677
202010,NC-G,36,1676,1491.64,587
202010,HD-S,31,1359,1277.46,448
202010,QH-R,16,273,237.51,76
202010,WJ-D,25,1558,1448.94,436
202010,ES-Q,46,1401,1162.83,504
202010,UA-G,39,983,924.02,275
202010,QT-F,11,780,709.8,289
202010,UE-E,11,1155,1027.95,289
202010,GS-R,18,2250,2182.5,630
202010,WB-D,41,310,269.7,124
202010,MT-S,21,448,425.6,130
202010,BM-M,11,2010,1668.3,643
202010,KK-R,48,496,406.72,124
202010,UC-P,31,2086,1793.96,688
202010,QN-F,41,1077,980.07,269
202010,HG-X,24,2295,2042.55,803
202010,PL-I,16,850,807.5,340
202010,IH-J,13,1294,1242.24,440
202010,QM-G,49,1255,1079.3,439
202010,LK-B,21,259,220.15,83
202010,ZK-T,26,1019,845.77,255
202010,CO-G,11,1028,945.76,278
202010,CM-R,20,352,295.68,127
202010,BA-R,44,885,805.35,336
202010,PM-G,27,427,401.38,145
202010,DB-G,31,1389,1263.99,472
202010,VH-P,15,1436,1392.92,445
202010,FD-I,48,2229,1939.23,802
202010,FY-T,5,2335,1938.05,747
202010,WW-C,28,949,844.61,237
202010,QU-L,18,1285,1130.8,321
202010,II-U,6,1076,1043.72,377
202010,ZW-Q,43,2171,2084.16,738
202010,CH-J,49,1616,1486.72,469
202010,NN-O,42,1368,1231.2,356
202010,MO-E,11,1775,1704,657
202010,UT-F,24,2407,2021.88,891
202010,ZN-W,36,2098,1846.24,587
202010,YF-D,50,502,446.78,161
202010,BW-S,9,1109,987.01,355
202010,HB-E,40,1678,1543.76,554
202010,GP-Q,46,1466,1216.78,396
202010,XY-J,15,1871,1721.32,580
202010,KG-U,32,642,558.54,186
202010,TC-E,33,2322,1973.7,627
202010,HA-T,18,1523,1355.47,487
202010,KO-Z,10,289,248.54,81
202010,IL-T,9,353,324.76,88
202010,RN-L,13,2193,1820.19,855
202010,BA-F,44,2103,2018.88,841
202010,BH-M,47,2077,1703.14,540
202010,LB-B,19,1386,1247.4,374
202010,VU-W,41,1646,1432.02,609
202010,XR-K,26,871,757.77,314
202010,DY-H,43,1789,1735.33,680
202010,YO-C,37,2131,1811.35,703
202010,LZ-P,30,783,665.55,251
202010,SY-N,50,1543,1465.85,432
202010,ZQ-H,14,1104,938.4,353
202010,YK-X,17,1582,1313.06,538
202010,NA-N,18,1608,1527.6,498
202010,VK-K,5,1248,1160.64,424
202010,EZ-B,45,766,681.74,260
202010,KM-J,16,1835,1651.5,551
202010,FB-L,35,1811,1611.79,634
202010,BO-V,28,1543,1357.84,586
202010,KC-J,7,613,508.79,190
202010,KT-O,19,725,681.5,276
202010,AN-G,41,2444,2052.96,880
202010,GZ-X,34,1551,1411.41,574
202010,UW-P,20,1831,1538.04,568
202010,JW-J,34,1969,1752.41,551
202010,PF-A,47,1131,961.35,351
202010,EG-A,27,2371,2157.61,711
202010,BI-N,17,1028,853.24,411
202010,BR-O,5,105,86.1,30
202010,OF-A,42,752,669.28,196
202010,SE-Y,42,1781,1567.28,623
202010,YA-Q,28,1650,1402.5,627
202010,PH-T,33,2201,2134.97,594
202010,KN-F,6,1085,1052.45,315
202010,OZ-G,19,1667,1466.96,417
202010,PV-I,36,1464,1361.52,512
202010,AW-N,17,1750,1470,560
202010,VX-M,33,1999,1779.11,800
202010,DZ-A,37,1011,920.01,303
202010,NG-R,41,1392,1141.44,362
202010,PO-B,31,1505,1459.85,587
202010,OT-T,21,1278,1111.86,345
202010,KH-F,29,187,166.43,69
202010,MO-E,35,402,337.68,109
202010,GR-Q,25,1612,1321.84,467
202010,BI-O,31,778,653.52,218
202010,HK-F,37,954,829.98,239
202010,KK-C,8,1534,1273.22,583
202010,HQ-Q,27,315,270.9,107
202010,JN-C,22,2057,1707.31,782
202010,XT-U,44,1801,1494.83,630
202010,RO-G,35,662,635.52,232
202010,BR-F,21,680,584.8,204
202010,UN-F,11,1868,1587.8,635
202010,AV-V,18,2226,1914.36,601
202010,LW-C,34,1688,1620.48,625
202010,GY-C,46,2131,1811.35,618
202010,YG-C,23,565,531.1,203
202010,ES-V,33,2193,2105.28,680
202010,ZM-E,40,376,364.72,139
202010,SB-W,29,1332,1265.4,453
202010,FF-V,34,1713,1456.05,428
202010,MB-A,7,2251,1913.35,743
202010,LC-H,16,2442,2271.06,684
202010,XQ-E,39,1927,1792.11,578
202010,BZ-U,34,2411,2097.57,651
202010,FC-H,31,621,527.85,248
202010,LX-Y,41,1861,1674.9,502
202010,QV-K,21,2369,2061.03,616
202010,IL-G,23,794,698.72,302
202010,KA-P,48,945,812.7,369
202010,PX-X,43,2101,1953.93,735
202010,TT-O,14,1627,1496.84,423
202010,KY-Q,49,2408,2263.52,891
202010,TI-D,19,1470,1396.5,559
202010,FS-H,23,1370,1137.1,480
202010,KB-H,50,2257,1895.88,790
202010,TZ-G,6,530,477,154
202010,YO-T,41,1665,1548.45,516
202010,SW-X,23,2117,1968.81,656
202010,SQ-Z,5,505,454.5,157
202010,RB-Y,42,1508,1296.88,377
202010,OK-V,50,1922,1710.58,557
202010,QB-R,9,882,802.62,335
202010,GR-Z,44,893,830.49,250
202010,JR-M,10,2416,2271.04,894
202010,YC-V,23,145,131.95,49
202010,EB-X,23,991,931.54,377
202010,XX-E,46,2481,2307.33,868
202010,QA-T,12,183,161.04,53
202010,JT-I,13,2360,2242,802
202010,QS-L,32,2330,2003.8,699
202010,TY-C,12,448,398.72,148
202010,RR-B,41,479,407.15,177
202010,MI-L,37,352,341.44,95
202010,OO-E,46,203,168.49,59
202010,CK-N,37,1811,1684.23,561
202010,LK-X,19,2288,2104.96,709
202010,HY-L,44,2012,1911.4,543
202010,ER-L,5,924,757.68,259
202010,BO-V,32,282,248.16,85
202010,EL-T,31,1805,1606.45,469
202010,CK-D,10,2097,2013.12,650
202010,NT-W,48,1521,1444.95,395
202010,QI-Q,39,1843,1713.99,590
202010,IR-A,35,1891,1758.63,529
202010,GN-G,9,806,765.7,202
202010,TK-B,15,2373,2278.08,712
202010,SY-F,17,595,535.5,232
202010,KL-W,36,1654,1587.84,414
202010,MM-G,41,1403,1332.85,449
202010,BP-E,47,675,567,209
202010,LW-C,16,1613,1419.44,565
202010,ZE-R,33,2356,2143.96,942
202010,BJ-L,5,1646,1349.72,510
202010,LE-Q,41,2261,2012.29,565
202010,AI-R,8,702,652.86,253
202010,JU-Q,18,1982,1922.54,634
202010,JF-B,9,1934,1585.88,580
202010,ZW-U,35,2180,1831.2,719
202010,BL-A,23,1524,1447.8,381
202010,YW-B,48,1247,1109.83,312
