îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201812,KK-Y,50,800,756.48,350
201812,DD-V,31,248,246.72,93
201812,EY-R,28,112,116.4,56
201812,WN-A,35,665,639.23,245
201812,KA-C,16,336,340,144
201812,LV-F,18,720,696,288
201812,VW-A,34,884,875.16,340
201812,WK-Z,49,539,503.5,196
201812,FW-F,9,225,216.58,72
201812,QL-T,47,846,833,376
201812,DS-I,24,312,295.96,120
201812,MZ-S,41,820,810,369
201812,ZL-Q,20,100,101.76,40
201812,PE-H,12,816,774.25,300
201812,VU-F,43,473,255,172
201812,WZ-B,17,459,454,187
201812,PA-B,24,888,851.52,384
201812,KP-L,22,440,420.98,154
201812,FO-C,22,594,576.96,220
201812,AY-U,28,812,792.99,336
201812,MW-T,30,600,584.1,270
201812,RK-Z,25,850,817.95,325
201812,AT-P,27,756,734.29,270
201812,CQ-S,50,700,523,250
201812,LN-N,18,846,805.44,342
201812,CO-O,13,143,143.04,52
201812,NJ-M,13,884,876.15,390
201812,PO-N,21,147,142.56,63
201812,GQ-H,15,525,511.19,195
201812,MN-Y,9,801,773.09,324
201812,DN-X,25,525,504.96,175
201812,FZ-N,22,242,230.67,88
201812,ZI-C,26,546,551,260
201812,XW-P,16,880,860.44,304
201812,KD-X,10,"2,129","2,044",703
201812,OV-X,33,"1,224","1,175",343
201812,OE-G,29,426,392,141
201812,NJ-I,6,"1,617","1,568",566
201812,QA-Z,49,"1,604","1,508",593
201812,MV-U,12,"2,294","1,927",826
201812,PQ-M,45,"1,775","1,562",675
201812,DW-D,15,"2,083","1,937",542
201812,RX-F,36,"2,124","1,933",765
201812,JG-M,10,"2,062","1,773",784
201812,NN-K,46,117,96,40
201812,GU-Z,20,"2,253","1,938",563
201812,CQ-J,43,"2,441","2,221",610
201812,BF-Q,43,"2,407","2,070",746
201812,GL-D,38,373,347,138
201812,ID-S,48,"1,982","1,724",733
201812,PT-Q,9,643,579,161
201812,VF-I,45,"1,105",917,387
201812,SJ-S,37,"2,375","2,138",594
201812,WV-B,18,"1,927","1,715",482
201812,OG-Y,41,"2,291","2,222",664
201812,QD-M,32,"1,093",984,317
201812,MR-K,27,"2,204","2,006",860
201812,AU-L,11,"1,876","1,670",488
201812,PY-R,23,"2,078","1,704",582
201812,HB-E,27,"1,729","1,522",674
201812,EJ-E,44,"1,233","1,147",444
201812,HG-D,42,314,264,122
201812,VU-B,13,"1,144","1,052",366
201812,TH-U,13,611,525,244
201812,AK-R,38,"1,227","1,080",319
201812,VA-A,8,"2,067","1,695",806
201812,BO-O,7,507,421,147
201812,WN-P,47,"1,107",996,277
201812,KQ-P,27,"2,424","2,060",897
201812,FB-K,20,"2,250","2,183",675
201812,GO-Y,25,307,258,101
201812,OA-K,35,"1,575","1,355",394
201812,YN-H,7,979,891,333
201812,YS-K,30,865,761,329
201812,KY-F,11,651,553,163
201812,MK-X,23,"1,320","1,082",502
201812,BC-Y,35,"2,258","1,852",723
201812,RP-R,8,"2,117","2,011",762
201812,BF-G,12,"2,414","2,221",604
201812,RT-J,18,"1,914","1,723",632
201812,DQ-Q,25,"1,401","1,149",434
201812,SB-Z,30,506,425,152
201812,QF-Y,50,236,208,64
201812,BA-G,9,"1,901","1,673",665
201812,SP-Z,21,"2,089","1,776",585
201812,YG-B,13,101,90,28
201812,VX-C,47,300,252,90
201812,WY-S,43,"1,581","1,344",458
201812,LZ-P,29,"1,963","1,904",550
201812,PU-F,7,"1,056",866,370
201812,SR-V,47,148,138,40
201812,DF-L,14,115,109,33
201812,YY-I,16,"1,334","1,241",414
201812,HL-I,50,"1,877","1,652",694
201812,ZD-Q,6,"2,175","1,849",827
201812,MO-X,50,341,327,102
201812,AS-P,19,"1,975","1,837",494
201812,NC-Y,38,802,674,321
201812,JS-Z,22,"2,466","2,121",666
201812,SF-I,14,"1,224","1,089",453
201812,FL-R,13,651,560,195
201812,NJ-H,50,898,772,341
201812,PJ-E,9,"1,201","1,057",408
201812,GC-P,23,"1,176",988,318
201812,EQ-N,34,129,124,41
201812,FT-O,41,"2,158","1,899",669
201812,DF-M,11,"2,210","1,945",751
201812,HG-B,40,487,472,136
201812,ZR-Y,17,"1,308","1,112",405
201812,KZ-B,32,"1,701","1,599",493
201812,PP-A,18,"1,969","1,792",689
201812,KC-F,5,197,185,49
201812,KX-G,33,"2,314","2,129",671
201812,LL-Y,30,823,683,321
201812,VT-X,18,186,158,50
201812,XL-E,38,"2,416","2,247",701
201812,XU-E,44,227,195,68
201812,CB-Q,29,"1,840","1,674",552
201812,WL-J,13,699,636,175
201812,FN-T,45,950,865,314
201812,OP-E,28,590,549,236
201812,NT-Z,11,"1,814","1,487",562
201812,HZ-Y,17,366,304,146
201812,CX-O,24,364,331,91
201812,PO-V,18,"1,383","1,162",484
201812,FA-N,20,569,552,188
201812,XM-D,7,"2,349","2,044",611
201812,OG-S,50,"1,093",929,339
201812,LS-Q,14,574,522,230
201812,HW-Y,19,494,459,188
201812,MM-E,5,"1,144","1,075",446
201812,TI-E,48,481,433,173
201812,RT-Q,32,742,616,193
201812,RG-W,46,1808,"1,501",488
201812,LV-D,31,243,211,66
201812,KM-U,27,351,302,112
201812,QI-O,47,933,868,345
201812,MR-I,10,1804,"1,750",559
201812,LF-F,27,2088,"1,921",814
201812,TL-Y,31,2284,"1,919",777
201812,NP-Q,32,917,752,284
201812,UJ-K,25,2212,"1,902",575
201812,AF-C,42,564,513,152
201812,GD-I,34,1750,"1,540",595
201812,JF-O,24,737,693,251
201812,YF-S,46,1789,"1,521",572
201812,GC-F,25,1269,"1,117",470
201812,EA-G,14,2110,"2,005",633
201812,AT-N,24,1800,"1,530",720
201812,UW-N,33,1245,"1,021",386
201812,LJ-R,26,675,648,257
201812,OU-Y,25,2014,"1,933",745
201812,CO-D,8,1300,"1,222",403
201812,LD-D,41,1323,"1,151",476
201812,VZ-K,5,2486,"2,312",696
201812,NO-F,35,663,550,212
201812,PC-A,14,104,100,30
201812,SW-X,15,1404,"1,193",463
201812,WN-L,33,2331,"2,238",583
201812,FA-C,46,2027,"1,885",709
201812,WM-M,11,2253,"1,983",586
201812,IH-E,34,1929,"1,794",540
201812,OF-Y,16,2273,"2,159",659
201812,JS-W,29,1932,"1,758",715
201812,QG-N,7,2167,"2,059",607
201812,TU-R,19,1531,"1,470",398
201812,VZ-M,49,717,695,208
201812,LB-D,50,108,105,29
201812,FB-Y,31,1555,"1,322",420
201812,BA-W,30,1028,966,370
201812,AQ-K,25,557,518,189
201812,RP-T,26,1531,"1,485",551
201812,DX-T,10,2062,"2,000",825
201812,IX-G,12,795,731,278
201812,WZ-S,13,545,469,191
201812,IJ-E,13,1157,"1,088",405
201812,XS-A,10,1345,"1,305",350
201812,BP-J,34,1516,"1,440",455
201812,UK-N,14,1655,"1,456",596
201812,ZE-E,45,159,151,51
201812,RG-G,25,1785,"1,660",696
201812,OQ-B,26,434,417,117
201812,IR-R,24,295,260,109
201812,VO-D,30,1015,954,274
201812,VU-U,6,1834,"1,742",624
201812,AB-Q,49,2169,"1,974",759
201812,FO-Q,9,1640,"1,427",426
201812,TS-Z,8,2367,"2,225",781
201812,SU-V,15,1697,"1,493",458
201812,VH-Y,10,2127,"1,999",766
201812,RK-K,36,944,793,236
201812,FI-M,38,2024,"1,680",769
201812,CX-W,31,2479,"2,405",942
201812,EO-F,18,916,760,348
201812,PE-A,27,2220,"1,976",733
201812,MX-S,36,769,715,277
201812,AK-E,34,1777,"1,475",480
201812,DY-T,16,2142,"1,799",664
201812,CU-H,21,967,841,290
201812,OS-T,37,2067,"1,984",723
201812,DK-W,6,389,354,152
201812,TR-Z,45,2270,"1,998",840
201812,GO-X,48,1123,943,449
201812,IV-G,37,2231,"1,852",647
201812,GX-M,28,525,467,163
201812,EZ-X,19,2211,"2,056",774
201812,GC-C,9,1506,"1,431",542
201812,GT-E,18,475,461,152
201812,GL-J,21,655,570,190
201812,DN-H,22,630,611,208
201812,PU-Y,27,1316,"1,250",461
201812,DA-W,16,1061,"1,029",424
201812,QN-R,16,721,671,274
201812,HM-J,45,1252,"1,077",313
201812,GV-H,14,1321,"1,229",449
201812,UR-W,7,201,189,60
201812,RM-E,43,1902,"1,693",476
201812,YN-O,41,1763,"1,551",564
201812,FI-T,21,340,292,99
201812,GS-E,34,2420,"2,299",871
201812,QQ-I,33,1490,"1,267",432
201812,KU-U,31,2292,"2,063",711
201812,NE-H,49,1119,929,302
201812,WV-O,22,382,329,153
201812,QE-H,6,1947,"1,635",720
201812,IL-V,47,2403,"1,970",841
201812,GZ-T,34,955,831,353
201812,BS-E,14,507,492,203
201812,XM-D,7,1057,888,359
201812,XC-K,36,410,390,135
201812,DR-M,7,446,384,112
201812,HH-K,5,1807,"1,717",542
201812,WI-D,5,1860,"1,525",595
201812,IX-W,6,660,541,198
