îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202007,ZF-D,6,1952,1756.8,605
202007,KD-P,6,337,286.45,131
202007,VW-E,7,685,643.9,206
202007,ES-H,24,2008,1767.04,763
202007,PH-L,22,602,571.9,217
202007,JL-L,45,1377,1280.61,468
202007,OV-P,19,956,803.04,287
202007,VG-K,27,1936,1742.4,755
202007,RV-Y,36,2282,2076.62,913
202007,DS-K,25,1323,1217.16,450
202007,CP-E,24,1193,978.26,441
202007,MS-N,12,2065,1755.25,516
202007,FS-D,34,142,136.32,40
202007,ZB-T,24,1341,1300.77,349
202007,HJ-B,15,1362,1212.18,545
202007,KM-O,49,1250,1175,413
202007,QS-X,33,279,262.26,89
202007,KQ-I,38,200,170,58
202007,FR-H,13,2142,2034.9,578
202007,IJ-M,14,202,189.88,63
202007,VT-Y,13,1091,981.9,393
202007,NW-D,11,637,566.93,191
202007,CG-F,42,2224,1934.88,890
202007,EJ-B,17,106,89.04,39
202007,OV-G,8,2474,2350.3,866
202007,UL-V,31,1511,1435.45,514
202007,OL-F,20,2405,2332.85,746
202007,VU-U,34,876,770.88,324
202007,LI-L,12,1509,1327.92,604
202007,BM-I,22,302,262.74,76
202007,SO-F,37,2250,2047.5,878
202007,IS-P,6,1346,1197.94,538
202007,EZ-H,26,697,655.18,209
202007,DK-Q,49,1125,956.25,416
202007,RU-K,29,617,586.15,216
202007,GH-F,39,2201,1826.83,770
202007,QD-P,36,570,501.6,177
202007,DI-Q,21,1645,1365.35,592
202007,DR-A,10,1307,1215.51,497
202007,ZT-V,27,2426,2134.88,946
202007,QT-R,39,1099,1011.08,374
202007,IR-G,32,952,894.88,333
202007,YE-I,28,2500,2400,875
202007,ZZ-V,8,2053,1909.29,616
202007,SQ-M,42,533,490.36,192
202007,GJ-O,28,188,157.92,62
202007,ZC-W,40,2133,1813.05,768
202007,AE-A,41,1884,1657.92,490
202007,ZY-D,42,1883,1713.53,753
202007,YG-X,50,889,746.76,267
202007,UG-H,44,841,798.95,311
202007,CJ-F,33,538,473.44,199
202007,AH-I,49,794,706.66,302
202007,FS-Z,32,701,623.89,224
202007,GF-H,37,1096,1041.2,307
202007,UF-D,22,140,114.8,38
202007,WP-Q,50,1210,1113.2,387
202007,RS-T,34,877,833.15,307
202007,WF-G,32,1587,1364.82,635
202007,YO-Y,28,2334,2217.3,677
202007,MN-W,30,1713,1421.79,548
202007,AB-T,22,2432,2310.4,754
202007,HT-C,28,668,574.48,254
202007,MD-N,14,419,389.67,130
202007,CN-N,40,2349,1973.16,893
202007,NZ-N,39,726,602.58,203
202007,OJ-L,29,553,470.05,160
202007,TW-S,15,1738,1546.82,556
202007,YJ-J,8,164,157.44,64
202007,DX-P,10,1075,967.5,366
202007,UL-X,17,628,609.16,163
202007,KL-U,19,1023,930.93,368
202007,XF-I,32,2219,2152.43,599
202007,ES-F,39,2203,1916.61,551
202007,JS-G,32,323,271.32,129
202007,RZ-J,18,1585,1505.75,555
202007,SE-D,14,1012,910.8,253
202007,ZE-K,13,1973,1696.78,572
202007,XR-W,47,2392,2104.96,622
202007,WV-M,32,243,225.99,78
202007,WU-T,10,1679,1494.31,437
202007,KO-Z,16,161,144.9,48
202007,GO-O,10,1115,1003.5,279
202007,LB-I,35,1498,1318.24,375
202007,HI-F,39,847,804.65,254
202007,ND-I,27,2208,1987.2,618
202007,FF-B,33,1423,1380.31,398
202007,BO-T,22,1364,1118.48,368
202007,UZ-R,35,696,654.24,264
202007,UL-H,9,1524,1264.92,427
202007,GP-C,27,823,699.55,313
202007,KA-T,7,1378,1171.3,469
202007,ZG-M,24,1104,949.44,431
202007,HO-A,23,393,357.63,118
202007,XG-N,28,994,924.42,338
202007,LO-C,49,1190,1059.1,405
202007,SF-J,24,1531,1301.35,612
202007,IX-A,43,1568,1505.28,627
202007,MQ-U,28,1071,878.22,428
202007,GC-V,36,2339,2058.32,608
202007,IH-L,5,1008,927.36,343
202007,IY-X,30,1657,1375.31,414
202007,CQ-T,27,1182,1075.62,390
202007,NP-B,46,377,346.84,147
202007,IO-O,25,2204,2137.88,815
202007,NG-W,8,2499,2224.11,850
202007,YF-V,32,734,638.58,191
202007,IM-C,13,1081,962.09,368
202007,GL-Z,5,1552,1396.8,559
202007,LE-V,42,1219,1036.15,329
202007,VX-K,47,2330,1910.6,885
202007,QZ-Y,42,2025,1721.25,527
202007,SO-T,10,1379,1213.52,552
202007,SD-Y,44,1920,1651.2,768
202007,VG-R,19,2322,2043.36,673
202007,QC-Z,35,982,932.9,304
202007,JF-N,45,1399,1217.13,518
202007,YM-H,12,962,827.32,289
202007,AP-F,6,2115,1861.2,698
202007,OT-P,18,1170,1134.9,433
202007,AM-P,10,749,629.16,300
202007,KO-J,43,826,768.18,256
202007,CO-A,36,1017,905.13,264
202007,WR-O,40,1929,1832.55,559
